Date,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2024-03-29,-0.007673455,-0.017933067,0.06917093,0.0111367395,-0.052569233,0.0445638,0.08328098,-0.013406447,0.020251628,0.041948024,-0.025628077,-0.019995492,-0.004241495,0.03583403,-0.005962021,0.12635815,0.058877677,0.02002718,0.028587185,0.00858768,-0.01214952,0.04024174,-0.031408586,-0.027893437,-0.030428478,0.038339343,0.012921625,-0.0067822775,0.090000145
2022-01-28,-0.036400385,-0.058172107,-0.0072206883,0.064716846,-0.02629997,0.007982189,-0.029569047,0.0060342434,-0.022587214,0.0030565618,-0.014260621,-0.038195323,0.014257772,-0.04492667,0.03797668,0.04733899,0.0072494964,0.003971471,-0.09040834,-0.05045861,-0.05460855,-0.023013487,0.023464832,0.018839402,0.007427485,0.06227532,0.03945763,0.011282256,0.00023896026
2022-02-28,-0.02897275,-0.05372392,-0.005225883,-0.028053325,-0.04599833,-0.0063103684,0.015309376,-0.0039070286,-0.021126168,0.055322643,-0.030706365,-0.08935484,0.0064539337,-0.01876427,0.03413943,0.030689238,0.023228727,0.005484556,-0.10964887,-0.057128455,-0.022847041,-0.018894706,-0.026769517,0.02928291,0.015319458,-0.045565818,0.024190566,-0.016777962,0.016894463
2022-03-31,0.00030681078,-0.005252108,-0.019887753,0.021057641,0.048026577,0.029956182,0.07141949,0.0049001095,-0.017775357,-0.055369806,-0.0019741927,-0.08842379,0.050808452,-0.049065933,0.0737575,0.10672855,0.020669786,0.00034016094,-0.05549397,-0.0030426981,-0.07071093,0.0077064005,0.046696953,0.07181576,-0.020057866,-0.026277073,0.04135922,0.004988656,0.0076600844
2022-04-29,0.0037150786,0.015027602,0.016726216,0.029477,0.054135706,-0.008285987,0.038444623,-0.020305257,0.0050070058,0.029841512,-0.026166214,-0.057869326,0.031342387,0.011314874,0.025222758,0.1412019,-0.008025154,0.026123129,0.060141962,0.012606533,-0.023884624,-0.029315721,0.12002965,0.06413996,0.0099572865,0.026908768,0.0017288383,0.043355335,0.008730176
2022-05-31,-0.0015956525,-0.019798202,-0.0038309854,0.050891574,0.035052557,0.038258728,0.039413985,0.02908009,0.0052320096,0.04587757,-0.051740147,-0.083348386,0.0052919667,-0.043176167,0.056571864,0.07791411,0.022531025,0.047195025,0.00950578,-0.0150993485,0.00089624536,0.016317343,0.1536696,-0.016227331,0.016036408,-0.033245068,0.028894847,0.02441612,-0.026397422
2022-06-30,-0.035530746,-0.017832845,-0.0070388233,0.052017163,0.026765836,0.024787094,-0.022851225,0.016442481,0.020322237,0.047219068,0.0005294583,-0.03939683,0.052473653,0.0023943721,0.048356336,0.06834144,0.010251438,-0.011124205,-0.1359343,0.007602429,0.03558509,0.053375736,0.027970664,-0.026125818,0.037800293,-0.027450165,0.02494239,0.04165362,0.019178744
2022-07-29,-0.05303809,0.008041264,-0.038459457,0.018222433,0.017742977,-0.028456297,0.04025033,-0.01994725,0.004702047,0.028334139,0.007861631,-0.055400517,0.028159091,-0.012601192,0.032054864,0.026182227,0.048508573,-0.016707558,-0.120865434,0.015705803,0.029840656,0.0522758,0.0014199554,-0.019362519,0.007423917,-0.030511843,0.062690265,-0.026184265,0.032159913
2022-08-31,0.02556734,0.0055820616,0.017201314,-0.01644995,-0.010032352,0.012750257,0.005739527,-0.015059251,0.033691492,0.047177333,-0.00088467984,-0.04946566,0.052499764,-0.102761626,-0.027930751,0.08827128,0.08041457,-0.005828551,-0.14714366,0.038475793,0.008331131,0.040307313,-0.010645837,-0.020374741,0.044849113,-0.061857685,0.030966157,0.024093596,0.033376817
2022-09-30,0.009644507,0.017056057,-8.22419e-05,-0.055596374,0.021622367,-0.01970171,-0.008771008,0.027438955,0.01600378,0.041645203,-0.057708275,-0.056480873,0.041040685,-0.063851625,-0.0133890845,0.1361682,0.020708838,-0.009702005,-0.15979342,0.0011022487,0.015194838,-0.004393013,0.05873056,-0.011109724,0.021612503,-0.007804299,0.04558271,0.019441634,0.03607289
