ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399673.SZ,20240611,1705.1411,1687.25,1708.7677,1682.1746,1703.5641,1.577,0.0926,7989378.0,34289831.4
399673.SZ,20240607,1703.5641,1737.0409,1746.1821,1685.9755,1749.996,-46.4319,-2.6533,9622027.0,42108082.6
399673.SZ,20240606,1749.996,1766.8086,1773.816,1745.2442,1758.9782,-8.9822,-0.5106,10764078.0,40485668.0
399673.SZ,20240605,1758.9782,1765.0258,1783.515,1758.9782,1768.4042,-9.426,-0.533,9112927.0,32147835.8
399673.SZ,20240604,1768.4042,1741.67,1773.352,1740.1026,1743.653,24.7512,1.4195,9710748.0,37777557.5
399673.SZ,20240603,1743.653,1725.1314,1748.2542,1720.5862,1724.8179,18.8351,1.092,10339498.0,42141401.5
399673.SZ,20240531,1724.8179,1733.7246,1755.6832,1724.8179,1734.8892,-10.0713,-0.5805,9752844.0,34332382.6
399673.SZ,20240530,1734.8892,1732.6609,1741.1137,1726.7297,1732.0168,2.8724,0.1658,8766536.0,29067805.9
399673.SZ,20240529,1732.0168,1729.8662,1756.3103,1725.4408,1725.9663,6.0505,0.3506,8914227.0,32960990.6
399673.SZ,20240528,1725.9663,1742.8662,1747.7562,1725.745,1749.8246,-23.8583,-1.3635,7371144.0,31217943.4
399673.SZ,20240527,1749.8246,1746.4342,1751.9215,1724.9043,1740.2403,9.5843,0.5507,9041710.0,33086982.7
399673.SZ,20240524,1740.2403,1769.075,1786.6429,1739.7537,1776.7449,-36.5046,-2.0546,9239478.0,37446123.6
399673.SZ,20240523,1776.7449,1798.0344,1800.7746,1772.1156,1798.3833,-21.6384,-1.2032,10640280.0,39742594.1
399673.SZ,20240522,1798.3833,1779.6459,1804.7554,1773.1704,1777.7058,20.6775,1.1632,10488534.0,41531495.2
399673.SZ,20240521,1777.7058,1790.0921,1790.9635,1772.1114,1793.2868,-15.581,-0.8689,7402268.0,27906537.9
399673.SZ,20240520,1793.2868,1786.9006,1802.8857,1781.3418,1783.5411,9.7457,0.5464,10127854.0,40389855.7
399673.SZ,20240517,1783.5411,1760.4561,1784.5123,1751.8522,1766.7519,16.7892,0.9503,9937653.0,39091246.4
399673.SZ,20240516,1766.7519,1768.3227,1784.29,1757.108,1758.9019,7.85,0.4463,9252346.0,35794519.1
399673.SZ,20240515,1758.9019,1776.6666,1786.978,1757.5126,1772.5788,-13.6769,-0.7716,9053719.0,32589429.2
399673.SZ,20240514,1772.5788,1783.5929,1790.3267,1766.4741,1778.1641,-5.5853,-0.3141,9134000.0,34904822.3
399673.SZ,20240513,1778.1641,1777.4167,1796.546,1768.6651,1798.127,-19.9629,-1.1102,10875987.0,41554300.8
399673.SZ,20240510,1798.127,1821.3436,1821.4865,1792.9896,1822.1407,-24.0137,-1.3179,10546338.0,39509528.1
399673.SZ,20240509,1822.1407,1800.6538,1826.3912,1799.8227,1790.6609,31.4798,1.758,11802197.0,45135231.5
399673.SZ,20240508,1790.6609,1819.0963,1819.0963,1788.8532,1823.9129,-33.252,-1.8231,9529973.0,36327163.5
399673.SZ,20240507,1823.9129,1832.7856,1835.4922,1820.1661,1831.4911,-7.5782,-0.4138,10137701.0,43415215.1
399673.SZ,20240506,1831.4911,1835.5609,1844.1804,1827.3081,1794.4057,37.0854,2.0667,13969539.0,53192789.9
399673.SZ,20240430,1794.4057,1813.8537,1816.9506,1793.4127,1827.4143,-33.0086,-1.8063,11532275.0,43024698.4
399673.SZ,20240429,1827.4143,1768.9943,1848.8485,1768.9943,1759.1016,68.3127,3.8834,18685287.0,70946156.4
399673.SZ,20240426,1759.1016,1699.1354,1762.2132,1699.1354,1693.5911,65.5105,3.8681,17378176.0,62744109.6
399673.SZ,20240425,1693.5911,1677.5659,1706.4497,1672.5268,1691.2347,2.3564,0.1393,10667417.0,39018823.2
399673.SZ,20240424,1691.2347,1684.233,1695.9852,1671.1099,1679.7737,11.461,0.6823,10685059.0,44597276.7
399673.SZ,20240423,1679.7737,1683.0508,1693.971,1667.3965,1678.3384,1.4353,0.0855,9622723.0,37602817.3
399673.SZ,20240422,1678.3384,1669.4438,1695.9662,1666.5328,1687.6465,-9.3081,-0.5515,9828741.0,38623027.0
399673.SZ,20240419,1687.6465,1707.4311,1711.1614,1671.8285,1722.7451,-35.0986,-2.0374,10850608.0,41296980.7
399673.SZ,20240418,1722.7451,1721.1902,1742.3061,1701.3906,1734.3327,-11.5876,-0.6681,12258046.0,44105735.5
399673.SZ,20240417,1734.3327,1703.5311,1734.6468,1703.1545,1700.182,34.1507,2.0086,11347204.0,44027521.5
399673.SZ,20240416,1700.182,1721.754,1728.8997,1699.5959,1733.1019,-32.9199,-1.8995,11609680.0,44833828.6
399673.SZ,20240415,1733.1019,1706.9368,1744.1414,1706.9368,1697.4975,35.6044,2.0975,12629985.0,46800657.9
399673.SZ,20240412,1697.4975,1712.0639,1721.3917,1695.3725,1713.9221,-16.4246,-0.9583,10342761.0,43106773.2
399673.SZ,20240411,1713.9221,1709.0889,1731.2152,1705.7603,1720.9701,-7.048,-0.4095,9988597.0,39267734.2
399673.SZ,20240410,1720.9701,1747.7801,1748.4618,1713.413,1757.4539,-36.4838,-2.0759,9418366.0,37575828.6
399673.SZ,20240409,1757.4539,1739.8931,1757.7005,1734.6816,1739.2977,18.1562,1.0439,10136045.0,39602185.4
399673.SZ,20240408,1739.2977,1762.0512,1770.2487,1739.2977,1767.9105,-28.6128,-1.6185,10328829.0,42677849.2
399673.SZ,20240403,1767.9105,1786.162,1786.5051,1767.5876,1793.9044,-25.9939,-1.449,9739467.0,39833442.6
399673.SZ,20240402,1793.9044,1799.5534,1803.743,1784.9108,1802.485,-8.5806,-0.476,10635740.0,44437648.1
399673.SZ,20240401,1802.485,1764.8452,1802.485,1764.4096,1747.0792,55.4058,3.1713,11895398.0,49387384.0
399673.SZ,20240329,1747.0792,1738.8159,1757.7304,1731.0395,1738.0092,9.07,0.5219,9218590.0,36435333.8
399673.SZ,20240328,1738.0092,1721.6467,1760.2272,1718.9541,1720.2112,17.798,1.0346,10992927.0,46232456.0
399673.SZ,20240327,1720.2112,1768.6041,1768.6041,1720.2112,1769.2936,-49.0824,-2.7741,10468541.0,43889200.0
399673.SZ,20240326,1769.2936,1759.1443,1785.7234,1758.6514,1759.9127,9.3809,0.533,12088319.0,56193555.8
399673.SZ,20240325,1759.9127,1788.5338,1796.6792,1759.5062,1792.5482,-32.6355,-1.8206,11692358.0,46141468.9
399673.SZ,20240322,1792.5482,1815.7195,1819.7786,1783.5464,1819.5623,-27.0141,-1.4846,12661841.0,50791809.3
399673.SZ,20240321,1819.5623,1834.8345,1843.5775,1819.4851,1832.4569,-12.8946,-0.7037,13010255.0,52915548.2
399673.SZ,20240320,1832.4569,1823.0008,1843.02,1821.0545,1833.3258,-0.8689,-0.0474,12084940.0,52608612.0
399673.SZ,20240319,1833.3258,1849.2465,1855.525,1833.3258,1858.9656,-25.6398,-1.3793,13916202.0,60079776.4
399673.SZ,20240318,1858.9656,1838.7429,1858.9656,1835.4536,1813.0074,45.9582,2.5349,16122945.0,69916283.6
399673.SZ,20240315,1813.0074,1808.495,1816.7198,1774.5583,1814.0617,-1.0543,-0.0581,13154767.0,62466560.8
399673.SZ,20240314,1814.0617,1824.8371,1842.5145,1801.6116,1823.8071,-9.7454,-0.5343,12854808.0,58788593.0
399673.SZ,20240313,1823.8071,1841.7846,1841.7846,1819.5907,1833.8167,-10.0096,-0.5458,13478777.0,59696164.8
399673.SZ,20240312,1833.8167,1823.4305,1844.0367,1812.1474,1817.0423,16.7744,0.9232,16401825.0,70702497.0
399673.SZ,20240311,1817.0423,1737.2461,1817.4164,1733.7404,1725.2226,91.8197,5.3222,16601822.0,74243821.9
399673.SZ,20240308,1725.2226,1709.8109,1731.0582,1696.1195,1705.231,19.9916,1.1724,10413327.0,46813467.6
399673.SZ,20240307,1705.231,1744.4047,1753.5407,1704.4903,1747.7242,-42.4932,-2.4313,11781293.0,48071203.1
399673.SZ,20240306,1747.7242,1734.8623,1771.7102,1726.3732,1746.4355,1.2887,0.0738,10976386.0,47436383.4
399673.SZ,20240305,1746.4355,1731.6654,1756.818,1726.4535,1748.291,-1.8555,-0.1061,12968678.0,60640861.1
399673.SZ,20240304,1748.291,1740.8244,1763.42,1734.2288,1737.3147,10.9763,0.6318,13487020.0,58546109.8
399673.SZ,20240301,1737.3147,1720.6755,1745.796,1709.1619,1719.0741,18.2406,1.0611,14646463.0,60332862.4
399673.SZ,20240229,1719.0741,1651.7759,1721.6615,1651.7759,1659.7275,59.3466,3.5757,15541165.0,61592526.0
399673.SZ,20240228,1659.7275,1706.6378,1737.1846,1659.7275,1700.9435,-41.216,-2.4231,19212415.0,72530166.1
399673.SZ,20240227,1700.9435,1651.1412,1700.9435,1649.2853,1659.195,41.7485,2.5162,14371836.0,57457502.6
399673.SZ,20240226,1659.195,1665.3061,1673.886,1650.8024,1671.061,-11.866,-0.7101,12410574.0,49893457.2
399673.SZ,20240223,1671.061,1681.0345,1682.0383,1657.4034,1670.6884,0.3726,0.0223,12314676.0,50994683.9
399673.SZ,20240222,1670.6884,1667.6987,1674.9187,1655.5434,1666.3209,4.3675,0.2621,11383522.0,45798402.6
399673.SZ,20240221,1666.3209,1640.1989,1695.1056,1636.8527,1658.8102,7.5107,0.4528,15437863.0,55865082.8
399673.SZ,20240220,1658.8102,1654.385,1661.69,1633.72,1661.183,-2.3728,-0.1428,11341032.0,46937860.5
399673.SZ,20240219,1661.183,1659.3191,1661.3013,1635.3416,1632.2386,28.9444,1.7733,13608756.0,52963899.7
399673.SZ,20240208,1632.2386,1619.0102,1661.8412,1616.4185,1609.0837,23.1549,1.439,15594882.0,54303650.3
399673.SZ,20240207,1609.0837,1579.2554,1614.8009,1573.6779,1583.2393,25.8444,1.6324,16944776.0,55497845.6
399673.SZ,20240206,1583.2393,1469.2632,1584.6431,1469.2632,1486.7945,96.4448,6.4868,16887119.0,55249460.9
399673.SZ,20240205,1486.7945,1450.2487,1521.7077,1411.7203,1467.8864,18.9081,1.2881,16284004.0,52254789.2
399673.SZ,20240202,1467.8864,1502.2125,1510.8811,1432.103,1506.3072,-38.4208,-2.5507,12846819.0,40788068.1
399673.SZ,20240201,1506.3072,1484.0097,1534.9493,1480.0333,1488.9105,17.3967,1.1684,11376903.0,39819135.5
399673.SZ,20240131,1488.9105,1494.0247,1513.1934,1487.9114,1489.3647,-0.4542,-0.0305,12089666.0,43666447.2
399673.SZ,20240130,1489.3647,1517.0876,1536.1045,1488.1597,1527.9611,-38.5964,-2.526,9401833.0,32078910.2
399673.SZ,20240129,1527.9611,1586.6117,1589.9115,1527.9611,1590.4802,-62.5191,-3.9308,10767455.0,40694623.7
399673.SZ,20240126,1590.4802,1611.3693,1623.5064,1587.7281,1630.5993,-40.1191,-2.4604,11840040.0,41731196.5
399673.SZ,20240125,1630.5993,1597.7958,1631.0296,1583.3886,1609.8779,20.7214,1.2871,13334101.0,47249963.3
399673.SZ,20240124,1609.8779,1611.986,1614.9847,1557.2797,1603.6341,6.2438,0.3894,12789970.0,44674398.6
399673.SZ,20240123,1603.6341,1581.0813,1619.5062,1574.4404,1584.1934,19.4407,1.2272,11451405.0,45905990.8
399673.SZ,20240122,1584.1934,1617.3277,1627.5499,1574.538,1622.1713,-37.9779,-2.3412,12148801.0,48642606.7
399673.SZ,20240119,1622.1713,1631.9192,1651.1215,1620.9171,1638.2045,-16.0332,-0.9787,9787524.0,41026599.9
399673.SZ,20240118,1638.2045,1584.2352,1641.3139,1584.2352,1597.824,40.3805,2.5272,13061845.0,50106775.9
399673.SZ,20240117,1597.824,1642.5435,1642.5435,1597.824,1647.4121,-49.5881,-3.0101,8828401.0,34158425.0
399673.SZ,20240116,1647.4121,1632.7114,1648.8522,1619.3349,1637.4999,9.9122,0.6053,9222777.0,36593025.7
399673.SZ,20240115,1637.4999,1639.4409,1656.9408,1627.2621,1650.0353,-12.5354,-0.7597,7638295.0,30453272.6
399673.SZ,20240112,1650.0353,1662.5151,1674.5945,1649.8729,1669.4566,-19.4213,-1.1633,8807842.0,35790965.6
399673.SZ,20240111,1669.4566,1636.8508,1683.3443,1630.6924,1634.6271,34.8295,2.1307,11043521.0,44444171.7
399673.SZ,20240110,1634.6271,1630.3116,1662.979,1616.4599,1640.8293,-6.2022,-0.378,8856598.0,35950480.9
399673.SZ,20240109,1640.8293,1640.763,1665.8312,1627.4587,1635.3162,5.5131,0.3371,8538921.0,35728786.0
399673.SZ,20240108,1635.3162,1654.3701,1667.3518,1634.5734,1660.6387,-25.3225,-1.5249,8497341.0,32579982.6
399673.SZ,20240105,1660.6387,1680.7663,1700.0715,1650.8046,1684.0043,-23.3656,-1.3875,8407316.0,31614252.9
399673.SZ,20240104,1684.0043,1715.6378,1715.8259,1676.5647,1719.4607,-35.4564,-2.0621,8271845.0,33159852.3
399673.SZ,20240103,1719.4607,1733.4766,1739.6444,1709.9203,1739.4195,-19.9588,-1.1474,7966111.0,32053480.9
399673.SZ,20240102,1739.4195,1775.17,1775.17,1739.0894,1778.4805,-39.061,-2.1963,8338647.0,33409321.6
399673.SZ,20231229,1778.4805,1768.8451,1786.0618,1766.518,1768.763,9.7175,0.5494,10655189.0,42674824.1
399673.SZ,20231228,1768.763,1688.2258,1775.3535,1686.2053,1691.6766,77.0864,4.5568,13184880.0,51372697.9
399673.SZ,20231227,1691.6766,1700.5008,1701.9562,1680.4081,1695.2882,-3.6116,-0.213,8182557.0,28333519.3
399673.SZ,20231226,1695.2882,1716.4775,1717.1943,1688.7321,1719.095,-23.8068,-1.3848,7013288.0,26905515.8
399673.SZ,20231225,1719.095,1709.0441,1726.4182,1708.3546,1715.1171,3.9779,0.2319,6801342.0,26207257.7
399673.SZ,20231222,1715.1171,1716.8886,1737.8421,1701.8255,1723.2304,-8.1133,-0.4708,10030361.0,41116725.9
399673.SZ,20231221,1723.2304,1680.3562,1732.5594,1678.641,1688.8333,34.3971,2.0367,10029818.0,43085597.0
399673.SZ,20231220,1688.8333,1714.2237,1717.0027,1688.2653,1711.9396,-23.1063,-1.3497,7219915.0,30357133.1
399673.SZ,20231219,1711.9396,1699.5909,1721.5966,1696.142,1701.5513,10.3883,0.6105,7705437.0,33905671.4
399673.SZ,20231218,1701.5513,1721.5292,1729.3983,1696.5951,1730.9454,-29.3941,-1.6982,7675698.0,34727360.7
399673.SZ,20231215,1730.9454,1751.724,1760.665,1726.3256,1741.2369,-10.2915,-0.591,8391461.0,35928132.6
399673.SZ,20231214,1741.2369,1766.7777,1778.3255,1739.8753,1753.2876,-12.0507,-0.6873,7709199.0,33807501.4
399673.SZ,20231213,1753.2876,1779.9942,1780.5066,1752.6323,1784.4424,-31.1548,-1.7459,8265890.0,35171823.8
399673.SZ,20231212,1784.4424,1788.2213,1795.9734,1779.5474,1795.7856,-11.3432,-0.6317,9118396.0,41832205.1
399673.SZ,20231211,1795.7856,1762.3376,1800.0981,1749.781,1774.4721,21.3135,1.2011,11480734.0,49076091.5
399673.SZ,20231208,1774.4721,1761.794,1779.3335,1751.2141,1756.2001,18.272,1.0404,11514572.0,48731471.6
399673.SZ,20231207,1756.2001,1755.2216,1768.8307,1743.7503,1760.1747,-3.9746,-0.2258,9378242.0,36669402.8
399673.SZ,20231206,1760.1747,1747.0592,1781.1266,1746.2202,1750.7061,9.4686,0.5408,9981402.0,38288217.5
399673.SZ,20231205,1750.7061,1778.2602,1783.9784,1750.3746,1786.6526,-35.9465,-2.0119,8445671.0,33282907.4
399673.SZ,20231204,1786.6526,1804.7327,1805.746,1786.0442,1808.5655,-21.9129,-1.2116,9224005.0,37590004.5
399673.SZ,20231201,1808.5655,1804.361,1816.7518,1785.6333,1804.4123,4.1532,0.2302,8681341.0,33574112.1
399673.SZ,20231130,1804.4123,1795.1476,1816.2854,1793.7666,1798.2296,6.1827,0.3438,7444070.0,27537812.0
399673.SZ,20231129,1798.2296,1816.453,1819.343,1797.6559,1820.3162,-22.0866,-1.2133,7375580.0,27016678.6
399673.SZ,20231128,1820.3162,1805.4263,1820.5496,1800.9884,1808.2786,12.0376,0.6657,7316800.0,26065465.2
399673.SZ,20231127,1808.2786,1820.1144,1820.1144,1798.8596,1821.8981,-13.6195,-0.7475,6768983.0,25633395.5
399673.SZ,20231124,1821.8981,1843.8266,1843.8266,1820.29,1844.5771,-22.679,-1.2295,6427930.0,23996158.7
399673.SZ,20231123,1844.5771,1830.9645,1844.5771,1825.6891,1834.8645,9.7126,0.5293,6424295.0,24052948.3
399673.SZ,20231122,1834.8645,1861.2716,1867.121,1834.8645,1872.7398,-37.8753,-2.0225,7466961.0,28152726.6
399673.SZ,20231121,1872.7398,1889.1724,1903.2242,1870.3233,1879.2274,-6.4876,-0.3452,9149127.0,34035256.6
399673.SZ,20231120,1879.2274,1877.8594,1885.1865,1857.4038,1877.8623,1.3651,0.0727,8622503.0,31327720.1
399673.SZ,20231117,1877.8623,1861.3788,1878.0064,1861.3788,1869.159,8.7033,0.4656,7121645.0,26790797.7
399673.SZ,20231116,1869.159,1905.5289,1905.5289,1869.159,1907.4435,-38.2845,-2.0071,8033911.0,29944463.2
399673.SZ,20231115,1907.4435,1924.4834,1925.5842,1900.6493,1895.0816,12.3619,0.6523,10189928.0,39596081.0
399673.SZ,20231114,1895.0816,1902.8936,1917.0828,1887.1151,1903.5537,-8.4721,-0.4451,8815193.0,34103971.0
399673.SZ,20231113,1903.5537,1918.9295,1922.3348,1894.5352,1903.2874,0.2663,0.014,8618173.0,33296066.9
399673.SZ,20231110,1903.2874,1904.3406,1909.6091,1898.9269,1919.4762,-16.1888,-0.8434,7623214.0,28822137.8
399673.SZ,20231109,1919.4762,1919.6269,1935.5627,1915.3512,1924.4766,-5.0004,-0.2598,9176393.0,35286447.3
399673.SZ,20231108,1924.4766,1917.7513,1937.2405,1911.9072,1924.2555,0.2211,0.0115,10870071.0,40901290.7
399673.SZ,20231107,1924.2555,1928.5745,1934.0813,1913.7575,1937.2005,-12.945,-0.6682,11230101.0,44204170.4
399673.SZ,20231106,1937.2005,1883.6896,1939.6043,1883.6896,1866.396,70.8045,3.7936,15543703.0,57617434.2
399673.SZ,20231103,1866.396,1841.8508,1874.0654,1841.3502,1836.9093,29.4867,1.6052,9925680.0,37080099.2
399673.SZ,20231102,1836.9093,1860.9869,1868.9542,1836.8469,1853.984,-17.0747,-0.921,9163274.0,34330321.5
399673.SZ,20231101,1853.984,1863.3672,1867.6727,1844.2767,1862.2631,-8.2791,-0.4446,9135760.0,34703932.1
399673.SZ,20231031,1862.2631,1868.7742,1869.9899,1851.7141,1872.5948,-10.3317,-0.5517,10936864.0,41138546.2
399673.SZ,20231030,1872.5948,1830.1984,1878.1462,1826.7721,1824.0922,48.5026,2.659,14682958.0,56804025.5
399673.SZ,20231027,1824.0922,1759.1118,1830.6713,1754.5108,1767.6842,56.408,3.1911,15214996.0,55550486.9
399673.SZ,20231026,1767.6842,1745.603,1768.4536,1728.8214,1758.2961,9.3881,0.5339,13937731.0,46818205.9
399673.SZ,20231025,1758.2961,1786.7682,1792.0166,1757.8985,1777.822,-19.5259,-1.0983,11543141.0,43105473.4
399673.SZ,20231024,1777.822,1771.1911,1789.0058,1760.3723,1764.1026,13.7194,0.7777,12167182.0,42692354.1
399673.SZ,20231023,1764.1026,1788.991,1788.991,1753.3215,1793.7128,-29.6102,-1.6508,9897278.0,33539704.3
399673.SZ,20231020,1793.7128,1791.548,1820.6809,1790.6602,1808.163,-14.4502,-0.7992,9227208.0,35157662.2
399673.SZ,20231019,1808.163,1818.7734,1828.3425,1807.6307,1831.0622,-22.8992,-1.2506,9657183.0,33752546.3
399673.SZ,20231018,1831.0622,1843.1333,1843.1333,1825.1436,1852.9904,-21.9282,-1.1834,8765444.0,31049027.6
399673.SZ,20231017,1852.9904,1857.9008,1864.2494,1843.7629,1849.5342,3.4562,0.1869,9505806.0,32516322.2
399673.SZ,20231016,1849.5342,1889.3914,1889.7582,1842.1588,1891.842,-42.3078,-2.2363,10120959.0,35367732.1
399673.SZ,20231013,1891.842,1902.3055,1903.4963,1881.4957,1917.4529,-25.6109,-1.3357,12470433.0,42576202.2
399673.SZ,20231012,1917.4529,1913.7062,1922.4933,1900.9608,1902.0838,15.3691,0.808,11740025.0,40880573.6
399673.SZ,20231011,1902.0838,1896.2679,1918.9241,1892.111,1881.8104,20.2734,1.0773,11956101.0,42966212.8
399673.SZ,20231010,1881.8104,1901.7399,1909.8084,1881.3781,1895.0679,-13.2575,-0.6996,8770222.0,33540776.7
399673.SZ,20231009,1895.0679,1895.021,1903.2918,1873.0576,1898.8344,-3.7665,-0.1984,11001555.0,43623821.7
399673.SZ,20230928,1898.8344,1908.0697,1914.2472,1889.5352,1900.2055,-1.3711,-0.0722,8614991.0,33448581.1
