ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000688.SH,20220208,1204.0542,1233.6572,1233.6572,1191.4926,1233.6183,-29.5641,-2.3965,8219262.0,34921999.307
000688.SH,20220207,1233.6183,1247.5846,1263.9658,1230.7044,1229.2236,4.3947,0.3575,8199670.0,33876596.597
000688.SH,20220128,1229.2236,1253.942,1255.1908,1229.2236,1240.5543,-11.3307,-0.9134,9061238.0,37089018.612
000688.SH,20220127,1240.5543,1274.6265,1280.2453,1239.4889,1276.3622,-35.8079,-2.8055,11187482.0,41994952.495
000688.SH,20220126,1276.3622,1281.5104,1289.4081,1261.9509,1277.0039,-0.6417,-0.0503,15139954.0,43889405.966
000688.SH,20220125,1277.0039,1303.93,1311.7283,1276.196,1307.7417,-30.7378,-2.3504,8234706.0,42025406.994
000688.SH,20220124,1307.7417,1286.1386,1311.5068,1285.0377,1290.4057,17.336,1.3435,7030921.0,41625125.269
000688.SH,20220121,1290.4057,1304.1581,1308.4372,1288.7805,1306.023,-15.6173,-1.1958,8648363.0,45936325.969
000688.SH,20220120,1306.023,1326.6377,1329.8129,1304.6922,1324.0889,-18.0659,-1.3644,9122820.0,49500717.264
000688.SH,20220119,1324.0889,1340.7132,1343.3027,1318.3106,1342.356,-18.2671,-1.3608,8753067.0,48702658.329
000688.SH,20220118,1342.356,1340.414,1362.4779,1328.4021,1338.3172,4.0388,0.3018,11182558.0,62509376.314
000688.SH,20220117,1338.3172,1317.385,1341.1732,1313.6157,1312.2923,26.0249,1.9832,10462288.0,67043438.4
000688.SH,20220114,1312.2923,1289.3818,1316.3277,1288.8503,1294.6527,17.6396,1.3625,9975888.0,60827015.852
000688.SH,20220113,1294.6527,1319.1868,1319.1868,1294.6527,1316.3531,-21.7004,-1.6485,8251106.0,51538527.249
000688.SH,20220112,1316.3531,1298.6229,1317.523,1298.6229,1294.4038,21.9493,1.6957,8890363.0,54801854.442
000688.SH,20220111,1294.4038,1317.9239,1317.9274,1291.5074,1318.2665,-23.8627,-1.8102,8035785.0,48705084.901
