ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000010.SH,20240702,7704.602,7679.5869,7726.5663,7676.2151,7693.2206,11.3814,0.1479,82753801.0,114193546.6
000010.SH,20240701,7693.2206,7643.6325,7697.6841,7626.1936,7645.078,48.1426,0.6297,84486906.0,113749001.1
000010.SH,20240628,7645.078,7593.0461,7687.0751,7592.6438,7610.0162,35.0618,0.4607,93862740.0,126969693.2
000010.SH,20240627,7610.0162,7631.1093,7639.8905,7594.6502,7655.8915,-45.8753,-0.5992,78614810.0,106066972.4
000010.SH,20240626,7655.8915,7608.3906,7672.1387,7582.5265,7622.0816,33.8099,0.4436,71518027.0,101604617.7
000010.SH,20240625,7622.0816,7660.0488,7676.0945,7586.173,7660.5872,-38.5056,-0.5026,80600021.0,117907580.5
000010.SH,20240624,7660.5872,7637.0466,7717.7504,7631.6503,7685.9089,-25.3217,-0.3295,81063852.0,122774431.4
000010.SH,20240621,7685.9089,7693.6068,7708.1975,7645.5062,7702.9375,-17.0286,-0.2211,74778086.0,113659899.3
000010.SH,20240620,7702.9375,7731.5438,7756.47,7694.5444,7735.7784,-32.8409,-0.4245,75272237.0,115346850.7
000010.SH,20240619,7735.7784,7743.1049,7759.9586,7723.0792,7752.1558,-16.3774,-0.2113,74810312.0,115777966.6
000010.SH,20240618,7752.1558,7725.5816,7771.2748,7720.5515,7732.7347,19.4211,0.2512,84222792.0,125603490.3
000010.SH,20240617,7732.7347,7719.2075,7742.7897,7714.049,7765.7727,-33.038,-0.4254,92755499.0,136406635.1
000010.SH,20240614,7765.7727,7713.2701,7781.121,7692.6067,7737.0085,28.7642,0.3718,114840361.0,170827100.6
000010.SH,20240613,7737.0085,7776.7646,7781.6499,7721.9757,7771.8063,-34.7978,-0.4477,78194320.0,124125136.4
000010.SH,20240612,7771.8063,7763.0959,7786.0532,7736.3711,7770.5102,1.2961,0.0167,83291356.0,123690063.2
000010.SH,20240611,7770.5102,7824.087,7839.794,7744.4762,7860.7385,-90.2283,-1.1478,96563264.0,140374981.1
000010.SH,20240607,7860.7385,7893.403,7910.6564,7814.8382,7876.7554,-16.0169,-0.2033,88973758.0,127527613.2
000010.SH,20240606,7876.7554,7895.9144,7948.7523,7859.6223,7877.0092,-0.2538,-0.0032,93048966.0,139376947.5
000010.SH,20240605,7877.0092,7910.6597,7929.3587,7874.2452,7927.0076,-49.9984,-0.6307,72806765.0,109262933.7
000010.SH,20240604,7927.0076,7861.7281,7942.4018,7855.2415,7872.3371,54.6705,0.6945,81659138.0,120119789.2
000010.SH,20240603,7872.3371,7857.6572,7900.388,7833.5272,7865.3452,6.9919,0.0889,92975098.0,132252233.6
000010.SH,20240531,7865.3452,7911.7208,7937.4704,7865.3452,7896.7286,-31.3834,-0.3974,71133369.0,105915179.1
000010.SH,20240530,7896.7286,7934.9098,7973.5411,7879.2282,7950.016,-53.2874,-0.6703,82257834.0,120974883.5
000010.SH,20240529,7950.016,7939.8037,7999.9164,7927.3978,7941.1937,8.8223,0.1111,75704986.0,107453636.2
000010.SH,20240528,7941.1937,7972.6348,7995.4595,7931.6398,7974.2152,-33.0215,-0.4141,80490350.0,116734561.7
000010.SH,20240527,7974.2152,7899.3564,7980.7629,7899.3564,7887.4535,86.7617,1.1,88669569.0,129780435.2
000010.SH,20240524,7887.4535,7951.5685,7991.3343,7883.3024,7970.9874,-83.5339,-1.048,80600502.0,116535930.5
000010.SH,20240523,7970.9874,8038.02,8040.5381,7953.6851,8069.2796,-98.2922,-1.2181,89135055.0,125742467.7
000010.SH,20240522,8069.2796,8053.0377,8085.7931,8038.4302,8055.0912,14.1884,0.1761,92694935.0,133307604.0
000010.SH,20240521,8055.0912,8070.9619,8076.0206,8032.8195,8086.8512,-31.76,-0.3927,82798541.0,119166668.3
000010.SH,20240520,8086.8512,8067.1121,8111.8386,8056.9687,8050.9091,35.9421,0.4464,114762211.0,170381192.4
000010.SH,20240517,8050.9091,7964.2314,8050.9091,7944.3554,7963.1692,87.7399,1.1018,99137534.0,144878450.5
000010.SH,20240516,7963.1692,7960.8066,7998.5894,7942.3209,7936.5785,26.5907,0.335,98624133.0,145083321.2
000010.SH,20240515,7936.5785,7999.1516,8010.2462,7931.6576,8007.4967,-70.9182,-0.8856,77980933.0,114462855.4
000010.SH,20240514,8007.4967,8033.9831,8045.752,7988.9253,8030.7018,-23.2051,-0.289,85813821.0,128011316.0
000010.SH,20240513,8030.7018,7990.4333,8050.213,7965.8335,8024.2574,6.4444,0.0803,106054034.0,153200956.5
000010.SH,20240510,8024.2574,8018.3401,8039.1532,7970.6809,8001.256,23.0014,0.2875,98344130.0,142243262.5
000010.SH,20240509,8001.256,7935.0302,8011.5781,7935.0302,7939.6685,61.5875,0.7757,94620501.0,139981441.7
000010.SH,20240508,7939.6685,7969.4604,7975.5191,7935.6583,7987.6388,-47.9703,-0.6006,81068033.0,117346875.1
000010.SH,20240507,7987.6388,7975.0231,8000.1265,7959.0047,7975.4345,12.2043,0.153,103899146.0,149004193.7
000010.SH,20240506,7975.4345,7974.1885,7999.9478,7947.7509,7883.7023,91.7322,1.1636,131140321.0,198308826.5
000010.SH,20240430,7883.7023,7912.935,7937.6729,7883.7023,7915.0467,-31.3444,-0.396,116227919.0,167788834.1
000010.SH,20240429,7915.0467,7857.7473,7955.8515,7843.6106,7865.7289,49.3178,0.627,140470339.0,207539243.5
000010.SH,20240426,7865.7289,7767.1628,7879.3404,7767.1628,7758.6888,107.0401,1.3796,127987555.0,186303363.7
000010.SH,20240425,7758.6888,7724.4863,7781.7499,7704.5506,7741.1847,17.5041,0.2261,71249652.0,105020924.8
000010.SH,20240424,7741.1847,7723.1036,7747.0175,7686.2253,7697.4212,43.7635,0.5685,77591282.0,114730373.8
000010.SH,20240423,7697.4212,7737.9009,7753.2667,7684.9393,7752.9215,-55.5003,-0.7159,95097578.0,127494820.7
000010.SH,20240422,7752.9215,7781.1914,7828.8521,7747.4907,7785.1657,-32.2442,-0.4142,103591799.0,143430548.4
000010.SH,20240419,7785.1657,7794.8946,7826.9275,7762.82,7832.0993,-46.9336,-0.5992,103019733.0,143659386.4
000010.SH,20240418,7832.0993,7782.2041,7904.0638,7777.359,7815.4235,16.6758,0.2134,122643337.0,163257111.7
000010.SH,20240417,7815.4235,7696.3714,7816.7171,7664.8813,7703.8977,111.5258,1.4477,117878108.0,152073074.6
000010.SH,20240416,7703.8977,7742.1945,7775.8483,7677.78,7774.5685,-70.6708,-0.909,124790929.0,157745494.7
000010.SH,20240415,7774.5685,7602.6504,7775.5545,7602.6504,7619.1465,155.422,2.0399,130939114.0,169153957.9
000010.SH,20240412,7619.1465,7682.7575,7698.929,7607.8212,7672.5103,-53.3638,-0.6955,85409206.0,128838029.3
000010.SH,20240411,7672.5103,7628.6239,7702.2828,7627.8052,7666.3172,6.1931,0.0808,83262574.0,122221844.5
000010.SH,20240410,7666.3172,7698.7831,7714.7946,7637.5076,7704.415,-38.0978,-0.4945,85597954.0,121360669.4
000010.SH,20240409,7704.415,7717.3175,7735.7565,7679.4635,7723.9918,-19.5768,-0.2535,88143441.0,117852837.9
000010.SH,20240408,7723.9918,7737.7214,7787.8641,7708.4251,7768.9569,-44.9651,-0.5788,104472011.0,148890802.5
000010.SH,20240403,7768.9569,7799.0626,7807.0438,7747.4502,7793.5975,-24.6406,-0.3162,85406468.0,127309178.2
000010.SH,20240402,7793.5975,7812.9673,7831.1756,7768.9611,7817.1313,-23.5338,-0.3011,87104364.0,125472173.4
000010.SH,20240401,7817.1313,7754.6037,7830.1045,7754.6037,7728.3775,88.7538,1.1484,96017024.0,140640221.2
000010.SH,20240329,7728.3775,7671.8172,7728.798,7671.8172,7681.8402,46.5373,0.6058,87380256.0,118996593.8
000010.SH,20240328,7681.8402,7644.4456,7743.2702,7622.8124,7657.5189,24.3213,0.3176,94953394.0,133600033.1
000010.SH,20240327,7657.5189,7710.1867,7737.6395,7657.5189,7722.0722,-64.5533,-0.836,81224102.0,121525314.1
000010.SH,20240326,7722.0722,7696.851,7728.9185,7671.7257,7689.646,32.4262,0.4217,79525399.0,127694166.9
000010.SH,20240325,7689.646,7698.2011,7759.9695,7681.7929,7713.0975,-23.4515,-0.304,88701774.0,137191857.4
000010.SH,20240322,7713.0975,7763.852,7771.3255,7661.2225,7787.2678,-74.1703,-0.9525,88273209.0,140528040.4
000010.SH,20240321,7787.2678,7807.3412,7825.5624,7774.3589,7786.7992,0.4686,0.006,79587736.0,127444036.3
000010.SH,20240320,7786.7992,7747.8452,7798.6399,7738.2096,7763.8442,22.955,0.2957,81977873.0,122177696.1
000010.SH,20240319,7763.8442,7811.0514,7840.8811,7762.4412,7834.0521,-70.2079,-0.8962,95428124.0,144208193.5
000010.SH,20240318,7834.0521,7773.1633,7835.7594,7764.5347,7774.452,59.6001,0.7666,101979938.0,167246061.5
000010.SH,20240315,7774.452,7733.1026,7782.0625,7704.9429,7751.1591,23.2929,0.3005,89880549.0,135802453.0
000010.SH,20240314,7751.1591,7768.5316,7818.6844,7717.5907,7766.4842,-15.3251,-0.1973,91189432.0,149876435.1
000010.SH,20240313,7766.4842,7818.1584,7818.4013,7746.815,7829.1996,-62.7154,-0.801,91413937.0,152362405.8
000010.SH,20240312,7829.1996,7834.4716,7859.3464,7801.3317,7835.8167,-6.6171,-0.0844,113507921.0,189419214.1
000010.SH,20240311,7835.8167,7776.1197,7835.8167,7755.903,7780.0545,55.7622,0.7167,93333449.0,155722263.6
000010.SH,20240308,7780.0545,7748.6851,7786.0522,7716.3535,7754.2605,25.794,0.3326,83029098.0,129359605.4
000010.SH,20240307,7754.2605,7775.3223,7827.2804,7731.4807,7782.5819,-28.3214,-0.3639,98848092.0,148561870.4
000010.SH,20240306,7782.5819,7808.0576,7834.7865,7778.4387,7816.8548,-34.2729,-0.4384,92799708.0,145153155.7
000010.SH,20240305,7816.8548,7720.3111,7828.9274,7710.9842,7745.8716,70.9832,0.9164,106334060.0,170628897.6
000010.SH,20240304,7745.8716,7722.1432,7758.9612,7689.0996,7723.5146,22.357,0.2895,101483674.0,164204293.5
000010.SH,20240301,7723.5146,7686.3772,7739.2105,7661.502,7696.1904,27.3242,0.355,93312028.0,148285220.1
000010.SH,20240229,7696.1904,7559.157,7696.1904,7559.157,7583.5618,112.6286,1.4852,93608331.0,150497136.2
000010.SH,20240228,7583.5618,7667.8752,7712.2302,7583.5618,7663.3709,-79.8091,-1.0414,119794799.0,183571605.1
000010.SH,20240227,7663.3709,7567.2602,7663.3709,7560.9459,7597.6446,65.7263,0.8651,86566925.0,131836708.2
000010.SH,20240226,7597.6446,7686.917,7702.2317,7580.785,7704.6615,-107.0169,-1.389,99313011.0,137483739.9
000010.SH,20240223,7704.6615,7694.9536,7742.7387,7672.8719,7690.8903,13.7712,0.1791,94681647.0,135553105.6
000010.SH,20240222,7690.8903,7599.5973,7690.9204,7597.0313,7615.0108,75.8795,0.9964,91032326.0,132407117.9
000010.SH,20240221,7615.0108,7472.9545,7708.9926,7459.5335,7511.113,103.8978,1.3833,122075267.0,173258175.3
000010.SH,20240220,7511.113,7478.0732,7522.9892,7449.6141,7494.4699,16.6431,0.2221,93874250.0,131148406.7
000010.SH,20240219,7494.4699,7457.5428,7494.4699,7396.9947,7413.5387,80.9312,1.0917,122905528.0,160565883.1
000010.SH,20240208,7413.5387,7387.9552,7423.1045,7345.3578,7375.8232,37.7155,0.5113,127769618.0,165412679.6
000010.SH,20240207,7375.8232,7302.5996,7375.8232,7249.6012,7293.7501,82.0731,1.1253,148395456.0,184138243.5
000010.SH,20240206,7293.7501,7051.3634,7302.9354,7041.3402,7075.1757,218.5744,3.0893,133384589.0,169191391.1
000010.SH,20240205,7075.1757,7011.1366,7134.6592,6904.6745,7035.716,39.4597,0.5608,137564628.0,169778908.7
000010.SH,20240202,7035.716,7113.3758,7151.9079,6882.3814,7102.8555,-67.1395,-0.9452,119527509.0,146373726.7
000010.SH,20240201,7102.8555,7086.3717,7176.8361,7064.001,7118.5709,-15.7154,-0.2208,97292591.0,123523326.4
000010.SH,20240131,7118.5709,7148.3133,7189.4944,7083.8382,7185.7967,-67.2258,-0.9355,103798078.0,128276824.3
000010.SH,20240130,7185.7967,7256.8419,7301.6647,7185.7967,7299.8433,-114.0466,-1.5623,98793775.0,122485656.3
000010.SH,20240129,7299.8433,7335.7844,7379.3874,7299.8433,7338.0852,-38.2419,-0.5211,130864267.0,153984450.9
000010.SH,20240126,7338.0852,7306.9008,7371.6979,7283.9804,7339.0467,-0.9615,-0.0131,124992073.0,146549613.7
000010.SH,20240125,7339.0467,7174.7244,7343.4715,7167.6369,7171.1753,167.8714,2.3409,139094832.0,166046368.3
000010.SH,20240124,7171.1753,7087.9268,7182.248,6992.0245,7056.2202,114.9551,1.6291,101652676.0,128235856.7
000010.SH,20240123,7056.2202,7021.2165,7096.6087,6974.5933,7051.3507,4.8695,0.0691,77537985.0,107936939.6
000010.SH,20240122,7051.3507,7119.9773,7162.8391,6985.1745,7136.7832,-85.4325,-1.1971,98370616.0,130954952.5
000010.SH,20240119,7136.7832,7105.6405,7159.9969,7077.9826,7139.0393,-2.2561,-0.0316,77070778.0,109431835.6
000010.SH,20240118,7139.0393,7011.0997,7150.2079,6904.9046,7039.1564,99.8829,1.419,117677556.0,153307825.7
000010.SH,20240117,7039.1564,7165.8565,7168.7761,7039.1564,7188.9314,-149.775,-2.0834,68921619.0,97861267.6
000010.SH,20240116,7188.9314,7132.3454,7188.9314,7103.998,7151.7198,37.2116,0.5203,70005670.0,96188445.7
000010.SH,20240115,7151.7198,7120.4795,7206.732,7113.3388,7148.8236,2.8962,0.0405,57373288.0,84254874.3
000010.SH,20240112,7148.8236,7137.5418,7200.1679,7135.5695,7162.1046,-13.281,-0.1854,61410194.0,86079094.0
000010.SH,20240111,7162.1046,7140.6136,7194.9278,7116.6478,7146.6562,15.4484,0.2162,68650161.0,95032187.3
000010.SH,20240110,7146.6562,7156.4026,7219.2934,7135.4825,7175.9234,-29.2672,-0.4079,58105924.0,87461291.3
000010.SH,20240109,7175.9234,7170.3124,7197.5798,7141.8692,7171.7503,4.1731,0.0582,67611307.0,96735737.7
000010.SH,20240108,7171.7503,7243.2632,7260.3863,7163.4517,7257.5293,-85.779,-1.1819,72585635.0,97487260.0
000010.SH,20240105,7257.5293,7283.6946,7349.7652,7222.6913,7300.2707,-42.7414,-0.5855,82673509.0,106807440.6
000010.SH,20240104,7300.2707,7343.5316,7349.7415,7244.9552,7350.5171,-50.2464,-0.6836,69448972.0,96218521.0
000010.SH,20240103,7350.5171,7326.0497,7361.9381,7315.7047,7339.9354,10.5817,0.1442,67700381.0,94053480.6
000010.SH,20240102,7339.9354,7401.9063,7401.9063,7339.9354,7420.1273,-80.1919,-1.0807,71785061.0,103833506.3
000010.SH,20231229,7420.1273,7381.1824,7423.2579,7376.596,7392.7525,27.3748,0.3703,69470125.0,106828759.4
000010.SH,20231228,7392.7525,7245.8618,7409.1261,7238.901,7245.902,146.8505,2.0267,96721172.0,139782988.1
000010.SH,20231227,7245.902,7223.65,7256.9603,7188.5069,7221.5223,24.3797,0.3376,61535112.0,83521329.3
000010.SH,20231226,7221.5223,7255.1921,7255.3137,7199.9121,7258.2507,-36.7284,-0.506,47398424.0,70046293.0
000010.SH,20231225,7258.2507,7232.2869,7266.3625,7227.1507,7245.6368,12.6139,0.1741,47568097.0,71745571.2
000010.SH,20231222,7245.6368,7221.5779,7283.8241,7192.3045,7220.5032,25.1336,0.3481,68550414.0,95857606.0
000010.SH,20231221,7220.5032,7128.7382,7235.445,7125.8107,7155.8868,64.6164,0.903,67077796.0,97083466.0
000010.SH,20231220,7155.8868,7221.1337,7236.0658,7155.4108,7225.9638,-70.077,-0.9698,60779919.0,80619336.6
000010.SH,20231219,7225.9638,7204.4533,7250.0224,7180.1837,7212.8038,13.16,0.1825,54285728.0,75105191.9
000010.SH,20231218,7212.8038,7196.3779,7253.4047,7166.466,7218.417,-5.6132,-0.0778,60331588.0,78495786.1
000010.SH,20231215,7218.417,7276.8651,7325.0328,7217.6226,7247.1539,-28.7369,-0.3965,61505116.0,90396701.9
000010.SH,20231214,7247.1539,7318.2674,7337.134,7245.3326,7279.8417,-32.6878,-0.449,50983873.0,79975512.8
000010.SH,20231213,7279.8417,7383.2443,7383.2443,7279.8417,7402.9909,-123.1492,-1.6635,60669135.0,91552570.2
000010.SH,20231212,7402.9909,7355.2457,7404.8376,7343.7031,7376.2799,26.711,0.3621,69656659.0,95054056.9
000010.SH,20231211,7376.2799,7289.8137,7391.726,7220.303,7334.6984,41.5815,0.5669,88235956.0,121550390.5
000010.SH,20231208,7334.6984,7313.2568,7351.2496,7298.3092,7315.3658,19.3326,0.2643,81402068.0,103901504.6
000010.SH,20231207,7315.3658,7329.0155,7342.0662,7270.2116,7339.8175,-24.4517,-0.3331,61250841.0,80526571.8
000010.SH,20231206,7339.8175,7335.3704,7381.1786,7311.9687,7349.3701,-9.5526,-0.13,66392585.0,84584451.8
000010.SH,20231205,7349.3701,7468.3693,7468.3693,7347.6715,7488.4504,-139.0803,-1.8573,61529333.0,86122784.7
000010.SH,20231204,7488.4504,7533.3227,7546.7433,7486.839,7532.9763,-44.5259,-0.5911,59838442.0,85178436.4
000010.SH,20231201,7532.9763,7547.1331,7547.5127,7469.1543,7556.4142,-23.4379,-0.3102,64846250.0,88757100.5
000010.SH,20231130,7556.4142,7528.4699,7571.2928,7520.3617,7528.5207,27.8935,0.3705,62517147.0,82105055.3
000010.SH,20231129,7528.5207,7585.9271,7587.4483,7513.3347,7580.3009,-51.7802,-0.6831,60354558.0,80331305.3
000010.SH,20231128,7580.3009,7573.8717,7589.2679,7551.4236,7579.4939,0.807,0.0106,50608759.0,69766110.0
000010.SH,20231127,7579.4939,7625.4961,7625.4961,7535.7149,7636.0686,-56.5747,-0.7409,65155916.0,86874914.6
000010.SH,20231124,7636.0686,7679.1119,7679.1119,7630.5376,7683.2017,-47.1331,-0.6135,51378429.0,68625796.7
000010.SH,20231123,7683.2017,7645.547,7687.3931,7624.384,7653.6502,29.5515,0.3861,49346776.0,68550819.6
000010.SH,20231122,7653.6502,7697.9966,7710.8032,7653.6502,7718.6132,-64.963,-0.8416,52268590.0,69434869.4
000010.SH,20231121,7718.6132,7722.739,7776.6852,7707.2026,7697.046,21.5672,0.2802,67437759.0,94911301.3
000010.SH,20231120,7697.046,7683.2854,7718.1454,7632.2332,7679.1907,17.8553,0.2325,54818790.0,80668318.2
000010.SH,20231117,7679.1907,7673.089,7691.0147,7629.2527,7694.0419,-14.8512,-0.193,52935647.0,74007029.8
000010.SH,20231116,7694.0419,7745.9452,7753.5577,7690.3737,7759.9579,-65.916,-0.8494,53874250.0,76373454.7
000010.SH,20231115,7759.9579,7775.3456,7784.19,7738.5894,7709.4354,50.5225,0.6553,65735534.0,100844305.3
000010.SH,20231114,7709.4354,7705.9351,7739.9647,7681.3498,7700.0476,9.3878,0.1219,64863919.0,92618346.1
000010.SH,20231113,7700.0476,7716.9519,7730.9855,7661.3126,7706.5635,-6.5159,-0.0846,61509787.0,86058749.4
000010.SH,20231110,7706.5635,7735.9239,7742.992,7689.8288,7768.8637,-62.3002,-0.8019,63054390.0,89142275.6
000010.SH,20231109,7768.8637,7743.0008,7792.2355,7740.9408,7762.8093,6.0544,0.078,70187119.0,102805758.6
000010.SH,20231108,7762.8093,7764.6658,7796.0421,7725.9587,7785.1922,-22.3829,-0.2875,66587457.0,102343415.6
000010.SH,20231107,7785.1922,7790.6553,7803.7937,7757.7051,7810.9058,-25.7136,-0.3292,68187820.0,100541104.3
000010.SH,20231106,7810.9058,7800.8763,7819.8028,7765.7473,7748.6937,62.2121,0.8029,96561750.0,138498192.5
000010.SH,20231103,7748.6937,7701.0966,7773.7851,7701.0966,7694.0126,54.6811,0.7107,59245231.0,88792881.0
000010.SH,20231102,7694.0126,7738.0688,7773.4056,7692.4103,7718.1164,-24.1038,-0.3123,58438968.0,81588868.9
000010.SH,20231101,7718.1164,7796.3761,7797.0445,7701.317,7703.8864,14.23,0.1847,60716272.0,102943707.9
000010.SH,20231031,7703.8864,7703.6975,7717.9362,7667.4553,7709.8394,-5.953,-0.0772,73662527.0,107448706.6
000010.SH,20231030,7709.8394,7683.984,7730.7169,7671.5911,7710.8822,-1.0428,-0.0135,94067111.0,131039474.8
000010.SH,20231027,7710.8822,7607.6102,7743.997,7594.4368,7637.4078,73.4744,0.962,76477310.0,116565812.8
000010.SH,20231026,7637.4078,7574.6241,7641.6279,7565.4817,7614.7988,22.609,0.2969,65116496.0,87101417.6
000010.SH,20231025,7614.7988,7654.9816,7671.9037,7603.7933,7580.1769,34.6219,0.4567,84870110.0,108909107.2
000010.SH,20231024,7580.1769,7563.977,7591.4442,7508.7467,7550.9188,29.2581,0.3875,76581313.0,100657126.5
000010.SH,20231023,7550.9188,7606.3117,7626.1132,7500.2337,7640.8573,-89.9385,-1.1771,64579067.0,85090126.3
000010.SH,20231020,7640.8573,7652.9231,7687.5575,7617.7927,7678.8263,-37.969,-0.4945,66230664.0,95496366.6
000010.SH,20231019,7678.8263,7804.5316,7804.5316,7674.9994,7851.3998,-172.5735,-2.198,75213130.0,108787264.4
000010.SH,20231018,7851.3998,7882.1507,7893.7925,7848.2274,7902.5585,-51.1587,-0.6474,63761886.0,84539934.8
000010.SH,20231017,7902.5585,7882.4436,7912.1938,7849.6358,7867.524,35.0345,0.4453,61403279.0,84004582.8
000010.SH,20231016,7867.524,7933.8134,7933.8134,7844.1693,7928.658,-61.134,-0.7711,60270932.0,87670989.8
000010.SH,20231013,7928.658,7947.8409,7957.2414,7908.3203,8002.7651,-74.1071,-0.926,65904420.0,92274010.3
000010.SH,20231012,8002.7651,7993.8284,8022.9062,7964.6434,7919.2067,83.5584,1.0551,79315221.0,103615313.5
000010.SH,20231011,7919.2067,7942.3354,7957.4674,7898.6261,7903.8918,15.3149,0.1938,65284093.0,95911434.0
000010.SH,20231010,7903.8918,7992.3938,8005.3962,7900.7029,7966.1476,-62.2558,-0.7815,66067507.0,87136476.7
000010.SH,20231009,7966.1476,7962.023,7982.1216,7891.6608,7991.8205,-25.6729,-0.3212,64948068.0,92974976.8
000010.SH,20230928,7991.8205,8046.5066,8053.1539,7983.1915,8020.9908,-29.1703,-0.3637,57365308.0,88617172.7
000010.SH,20230927,8020.9908,8006.1164,8078.4907,8006.1164,8002.0473,18.9435,0.2367,64086207.0,97132746.5
000010.SH,20230926,8002.0473,8042.5242,8067.1692,8000.8386,8047.5726,-45.5253,-0.5657,53267801.0,76887980.4
000010.SH,20230925,8047.5726,8098.4156,8098.4156,8040.5259,8105.3178,-57.7452,-0.7124,62974976.0,90037745.5
000010.SH,20230922,8105.3178,7960.7074,8106.1065,7941.5784,7957.9056,147.4122,1.8524,76044070.0,110605254.6
