ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000852.CSI,20150120,6336.631,6135.607,6336.711,6135.607,6109.285,227.346,3.7213,86835549.0,117445146.776
000852.CSI,20150119,6109.285,6133.545,6296.612,6033.878,6252.075,-142.79,-2.2839,93416976.0,119568618.369
000852.CSI,20150116,6252.075,6172.959,6252.143,6169.052,6168.658,83.417,1.3523,68559022.0,88875684.146
000852.CSI,20150115,6168.658,6136.556,6177.052,6136.1,6139.29,29.368,0.4784,54697305.0,70026973.105
000852.CSI,20150114,6139.29,6167.746,6170.906,6114.237,6167.117,-27.827,-0.4512,58690608.0,75375981.829
000852.CSI,20150113,6167.117,6059.381,6167.353,6058.596,6062.283,104.834,1.7293,60714313.0,80323189.593
000852.CSI,20150112,6062.283,6098.815,6102.437,6033.711,6128.012,-65.729,-1.0726,66088789.0,79555875.17
000852.CSI,20150109,6128.012,6148.109,6214.288,6128.012,6164.111,-36.099,-0.5856,73267839.0,90795662.347
000852.CSI,20150108,6164.111,6161.553,6211.46,6126.966,6166.769,-2.658,-0.0431,81315646.0,95807162.552
000852.CSI,20150107,6166.769,6161.482,6171.146,6118.14,6172.392,-5.623,-0.0911,80620124.0,93244684.969
000852.CSI,20150106,6172.392,6021.449,6172.644,5986.401,6049.787,122.605,2.0266,93992033.0,110059303.584
000852.CSI,20150105,6049.787,6025.747,6052.442,5948.272,6027.52,22.267,0.3694,94805191.0,101288039.748
000852.CSI,20141231,6027.52,5981.124,6027.52,5945.722,5982.636,44.884,0.7502,70597816.0,80295494.99
000852.CSI,20141230,5982.636,6083.956,6088.871,5967.82,6098.979,-116.343,-1.9076,79477247.0,92129200.848
000852.CSI,20141229,6098.979,6222.939,6222.939,6068.545,6233.936,-134.957,-2.1649,91938614.0,105583627.386
000852.CSI,20141226,6233.936,6218.913,6233.964,6196.217,6222.506,11.43,0.1837,78209171.0,89956699.888
000852.CSI,20141225,6222.506,6166.467,6222.655,6159.037,6154.878,67.628,1.0988,68349427.0,80771963.584
000852.CSI,20141224,6154.878,6045.09,6155.291,6045.09,6023.366,131.512,2.1834,68493930.0,78907261.747
000852.CSI,20141223,6023.366,6087.268,6153.647,6012.568,6120.582,-97.216,-1.5883,74189417.0,83223809.001
000852.CSI,20141222,6120.582,6406.507,6406.552,6097.914,6438.042,-317.46,-4.931,116794188.0,128343450.03
000852.CSI,20141219,6438.042,6524.554,6524.759,6346.303,6540.881,-102.839,-1.5722,100389366.0,120186708.124
000852.CSI,20141218,6540.881,6538.885,6581.062,6529.341,6551.119,-10.238,-0.1563,88667391.0,113318945.25
000852.CSI,20141217,6551.119,6613.966,6613.966,6494.305,6635.255,-84.136,-1.268,110482238.0,131583411.881
000852.CSI,20141216,6635.255,6663.473,6678.409,6590.841,6658.145,-22.89,-0.3438,106863793.0,131645679.208
000852.CSI,20141215,6658.145,6528.867,6664.252,6510.357,6545.19,112.955,1.7258,114471533.0,143201758.167
000852.CSI,20141212,6545.19,6469.268,6549.42,6455.974,6463.316,81.874,1.2667,104460717.0,133718550.421
000852.CSI,20141211,6463.316,6361.339,6463.716,6335.855,6366.81,96.506,1.5158,111619808.0,141142118.74
000852.CSI,20141210,6366.81,6137.272,6367.07,6111.762,6161.367,205.443,3.3344,102951530.0,134706489.855
000852.CSI,20141209,6161.367,6435.574,6435.675,6153.779,6457.511,-296.144,-4.586,158101979.0,201088499.804
000852.CSI,20141208,6457.511,6445.512,6494.321,6390.902,6462.089,-4.578,-0.0708,129043526.0,175867837.741
000852.CSI,20141205,6462.089,6612.186,6612.186,6294.194,6605.322,-143.233,-2.1684,149610293.0,195661960.285
000852.CSI,20141204,6605.322,6517.677,6608.226,6515.225,6513.957,91.365,1.4026,135021971.0,174012459.354
000852.CSI,20141203,6513.957,6465.46,6514.307,6393.726,6457.556,56.401,0.8734,131922968.0,168204447.441
000852.CSI,20141202,6457.556,6385.949,6466.689,6382.65,6392.464,65.092,1.0183,97590434.0,127887726.548
000852.CSI,20141201,6392.464,6477.995,6477.995,6360.929,6478.108,-85.644,-1.3221,106276380.0,139615870.435
000852.CSI,20141128,6478.108,6476.57,6499.2,6419.198,6472.587,5.521,0.0853,118216945.0,155207923.047
000852.CSI,20141127,6472.587,6450.506,6472.788,6420.725,6435.14,37.447,0.5819,113636694.0,144415219.753
000852.CSI,20141126,6435.14,6400.587,6435.335,6381.889,6392.442,42.698,0.6679,108408198.0,138181876.458
000852.CSI,20141125,6392.442,6295.683,6392.799,6290.373,6293.023,99.419,1.5798,101629030.0,129983737.893
000852.CSI,20141124,6293.023,6281.558,6304.448,6253.737,6240.774,52.249,0.8372,96363989.0,120141606.01
000852.CSI,20141121,6240.774,6183.472,6240.784,6183.335,6185.919,54.855,0.8868,71436627.0,91897708.323
000852.CSI,20141120,6185.919,6174.89,6189.443,6158.344,6193.562,-7.643,-0.1234,65048454.0,83203223.026
000852.CSI,20141119,6193.562,6134.374,6206.815,6134.054,6139.522,54.04,0.8802,71495027.0,92923455.738
000852.CSI,20141118,6139.522,6095.869,6139.763,6094.605,6100.833,38.689,0.6342,63801908.0,80186257.684
000852.CSI,20141117,6100.833,6016.541,6118.006,5992.797,6009.446,91.387,1.5207,64869968.0,82709787.116
000852.CSI,20141114,6009.446,6002.051,6024.372,5965.807,6023.782,-14.336,-0.238,61066376.0,76506096.275
000852.CSI,20141113,6023.782,6116.978,6117.105,5986.999,6120.058,-96.276,-1.5731,83136020.0,104307528.182
000852.CSI,20141112,6120.058,6005.863,6120.249,5992.895,6023.004,97.054,1.6114,66379154.0,84716108.438
000852.CSI,20141111,6023.004,6252.391,6253.217,5973.742,6246.612,-223.608,-3.5797,101830341.0,126642459.882
000852.CSI,20141110,6246.612,6236.195,6247.719,6196.991,6228.167,18.445,0.2962,77106878.0,99495256.192
000852.CSI,20141107,6228.167,6297.351,6319.085,6204.807,6289.192,-61.025,-0.9703,91712220.0,119635428.262
000852.CSI,20141106,6289.192,6223.078,6289.828,6201.274,6227.245,61.947,0.9948,76807817.0,97644985.328
000852.CSI,20141105,6227.245,6222.944,6241.068,6188.344,6231.816,-4.571,-0.0733,78088754.0,93363462.988
000852.CSI,20141104,6231.816,6274.997,6280.834,6207.398,6275.993,-44.177,-0.7039,89067834.0,110172629.449
000852.CSI,20141103,6275.993,6217.097,6276.232,6216.876,6208.61,67.383,1.0853,91731125.0,110581394.062
000852.CSI,20141031,6208.61,6242.84,6261.706,6158.802,6241.588,-32.978,-0.5284,92561304.0,113469639.036
000852.CSI,20141030,6241.588,6248.47,6284.7,6222.814,6246.699,-5.111,-0.0818,103958948.0,129645347.257
000852.CSI,20141029,6246.699,6179.458,6269.957,6179.16,6163.672,83.027,1.347,111427173.0,139661086.797
000852.CSI,20141028,6163.672,6021.653,6163.672,6021.638,6006.838,156.834,2.6109,84583163.0,108121603.187
000852.CSI,20141027,6006.838,5927.149,6007.159,5899.772,5941.926,64.912,1.0924,61642426.0,77135355.518
000852.CSI,20141024,5941.926,5930.571,5980.336,5917.556,5930.483,11.443,0.193,59431259.0,74170107.413
000852.CSI,20141023,5930.483,6009.84,6032.613,5899.89,6027.51,-97.027,-1.6097,74296958.0,91055540.478
000852.CSI,20141022,6027.51,6102.464,6131.886,6024.404,6103.008,-75.498,-1.2371,73558799.0,92356801.859
000852.CSI,20141021,6103.008,6153.02,6176.069,6097.366,6154.52,-51.512,-0.837,79548408.0,97286472.025
000852.CSI,20141020,6154.52,6068.776,6154.685,6068.517,6058.668,95.852,1.5821,79024982.0,98366962.984
000852.CSI,20141017,6058.668,6118.979,6140.119,5943.592,6134.74,-76.072,-1.24,97125862.0,116990767.468
000852.CSI,20141016,6134.74,6190.178,6253.087,6134.74,6222.795,-88.055,-1.415,100008395.71,124120462.083
000852.CSI,20141015,6222.795,6200.051,6222.795,6140.251,6203.997,18.798,0.303,89678625.63,111043121.936
000852.CSI,20141014,6203.997,6209.94,6262.341,6165.053,6216.669,-12.672,-0.2038,94780842.59,118236020.711
000852.CSI,20141013,6216.669,6195.371,6216.669,6115.989,6216.978,-0.309,-0.005,98766282.84,120711838.835
000852.CSI,20141010,6216.978,6221.252,6247.032,6179.098,6238.262,-21.284,-0.3412,107165547.66,132088011.003
000852.CSI,20141009,6238.262,6227.4,6246.086,6146.356,6214.97,23.292,0.3748,118732868.69,147335721.652
000852.CSI,20141008,6214.97,6146.768,6214.97,6117.74,6127.134,87.836,1.4336,95468882.7,119436059.239
000852.CSI,20140930,6127.134,6090.732,6127.134,6075.662,6080.097,47.037,0.7736,87239051.91,106471258.716
000852.CSI,20140929,6080.097,6033.637,6081.611,6033.637,6015.45,64.647,1.0747,96461886.46,116409015.509
000852.CSI,20140926,6015.45,5983.134,6015.45,5963.249,5989.877,25.573,0.4269,89931942.87,106683418.495
000852.CSI,20140925,5989.877,6000.951,6043.622,5970.594,5984.145,5.732,0.0958,105241453.26,127643278.471
000852.CSI,20140924,5984.145,5897.941,5984.145,5885.268,5905.165,78.98,1.3375,99190383.59,117846982.242
000852.CSI,20140923,5905.165,5819.082,5905.165,5819.082,5820.683,84.482,1.4514,83779799.55,100392999.45
000852.CSI,20140922,5820.683,5865.166,5865.166,5804.845,5870.094,-49.411,-0.8417,87634501.58,103980815.814
000852.CSI,20140919,5870.094,5807.989,5872.926,5802.98,5803.722,66.372,1.1436,82165207.4,95752756.954
000852.CSI,20140918,5803.722,5754.179,5803.722,5739.16,5757.993,45.729,0.7942,82063560.8,91022517.413
000852.CSI,20140917,5757.993,5718.862,5757.993,5652.728,5717.842,40.151,0.7022,91438360.15,101598037.26
000852.CSI,20140916,5717.842,5924.352,5931.077,5714.882,5922.273,-204.431,-3.4519,133329825.57,151899406.687
000852.CSI,20140915,5922.273,5866.133,5922.868,5852.345,5862.171,60.102,1.0253,109300546.07,130472676.735
000852.CSI,20140912,5862.171,5789.047,5862.171,5780.38,5790.101,72.07,1.2447,98284046.71,113011489.224
000852.CSI,20140911,5790.101,5797.516,5863.58,5750.918,5797.449,-7.348,-0.1267,115013593.48,135809267.222
000852.CSI,20140910,5797.449,5742.792,5801.345,5713.765,5757.871,39.578,0.6874,97294132.53,116029834.448
000852.CSI,20140909,5757.871,5730.345,5757.871,5689.949,5722.823,35.048,0.6124,97415090.5,116516599.778
000852.CSI,20140905,5722.823,5710.519,5722.823,5677.0,5704.277,18.546,0.3251,97993475.85,116436281.298
000852.CSI,20140904,5704.277,5654.466,5704.778,5635.91,5648.724,55.553,0.9835,106112105.96,129082080.984
000852.CSI,20140903,5648.724,5617.893,5654.084,5598.356,5604.66,44.064,0.7862,102042911.73,122926903.007
000852.CSI,20140902,5604.66,5537.506,5604.66,5537.265,5522.776,81.884,1.4827,93938352.26,114421539.737
000852.CSI,20140901,5522.776,5428.575,5522.776,5428.575,5421.286,101.49,1.8721,67441943.26,82155145.627
000852.CSI,20140829,5421.286,5352.07,5421.286,5349.533,5359.559,61.727,1.1517,51403289.55,61188521.01
000852.CSI,20140828,5359.559,5407.181,5417.236,5343.102,5406.561,-47.002,-0.8694,66965609.84,75965742.184
000852.CSI,20140827,5406.561,5372.597,5418.462,5372.597,5376.852,29.709,0.5525,65659843.95,74214733.958
000852.CSI,20140826,5376.852,5473.014,5482.457,5357.83,5485.078,-108.226,-1.9731,83357609.77,94434594.549
000852.CSI,20140825,5485.078,5525.21,5525.21,5469.578,5524.371,-39.293,-0.7113,80451135.35,95431874.333
000852.CSI,20140822,5524.371,5477.47,5530.144,5469.946,5477.343,47.028,0.8586,84769209.13,102310334.886
000852.CSI,20140821,5477.343,5463.994,5477.343,5409.21,5461.59,15.753,0.2884,84572102.63,97168641.112
000852.CSI,20140820,5461.59,5473.405,5491.074,5443.471,5473.399,-11.809,-0.2158,89641149.11,100455006.93
000852.CSI,20140819,5473.399,5457.702,5481.767,5432.384,5449.274,24.125,0.4427,101896363.23,117752169.178
000852.CSI,20140818,5449.274,5369.404,5449.274,5369.404,5359.729,89.545,1.6707,95620101.37,110159923.772
000852.CSI,20140815,5359.729,5302.934,5360.882,5294.192,5302.98,56.749,1.0701,85131633.91,94826971.666
000852.CSI,20140814,5302.98,5317.2,5360.223,5299.603,5320.846,-17.866,-0.3358,92993745.89,101824390.36
000852.CSI,20140813,5320.846,5319.772,5325.879,5250.879,5322.304,-1.458,-0.0274,88348005.48,95501750.177
000852.CSI,20140812,5322.304,5288.198,5322.304,5279.093,5285.675,36.629,0.693,86378976.25,96580045.238
000852.CSI,20140811,5285.675,5216.314,5285.675,5216.314,5206.203,79.472,1.5265,80104107.32,89168391.376
000852.CSI,20140808,5206.203,5160.005,5215.249,5160.005,5158.503,47.7,0.9247,66788243.02,75183646.156
000852.CSI,20140807,5158.503,5189.989,5222.558,5156.037,5192.31,-33.807,-0.6511,79465958.51,85321125.146
000852.CSI,20140806,5192.31,5159.569,5198.831,5142.941,5170.157,22.153,0.4285,81679162.72,84351064.161
000852.CSI,20140805,5170.157,5124.908,5170.157,5093.279,5121.725,48.432,0.9456,84834191.48,90461398.477
000852.CSI,20140804,5121.725,5061.759,5121.725,5061.759,5056.042,65.683,1.2991,75398742.9,78298659.052
000852.CSI,20140801,5056.042,5101.98,5123.459,5048.204,5115.578,-59.536,-1.1638,86925392.87,89893298.285
000852.CSI,20140731,5115.578,5088.471,5115.578,5072.244,5088.647,26.931,0.5292,73980346.86,78816611.287
000852.CSI,20140730,5088.647,5043.103,5088.811,5036.766,5046.407,42.24,0.837,83741338.86,89243166.995
000852.CSI,20140729,5046.407,4990.957,5058.003,4981.866,4984.277,62.13,1.2465,82335662.36,87205940.935
000852.CSI,20140728,4984.277,4911.333,4984.277,4911.333,4899.727,84.55,1.7256,74685623.04,75672877.089
000852.CSI,20140725,4899.727,4855.753,4899.727,4855.182,4859.618,40.109,0.8254,56989400.95,57166062.132
000852.CSI,20140724,4859.618,4889.268,4894.793,4806.436,4897.562,-37.944,-0.7748,66077952.37,67747695.333
000852.CSI,20140723,4897.562,4967.412,4968.787,4875.403,4966.788,-69.226,-1.3938,66688680.08,71160001.33
000852.CSI,20140722,4966.788,4892.313,4966.788,4892.313,4898.25,68.538,1.3992,60225339.86,63865689.364
000852.CSI,20140721,4898.25,4906.799,4913.805,4868.214,4910.766,-12.516,-0.2549,51580620.38,54553312.928
000852.CSI,20140718,4910.766,4891.843,4939.635,4886.173,4907.894,2.872,0.0585,52310053.41,54984369.306
000852.CSI,20140717,4907.894,4917.541,4923.392,4871.72,4925.461,-17.567,-0.3567,55743918.12,58601107.453
000852.CSI,20140716,4925.461,4984.684,4993.962,4905.704,4992.831,-67.37,-1.3493,71081257.07,75979977.266
000852.CSI,20140715,4992.831,5023.585,5024.263,4958.615,5025.24,-32.409,-0.6449,75448227.04,84973468.215
000852.CSI,20140714,5025.24,4972.836,5025.24,4966.509,4966.176,59.064,1.1893,70418974.98,80744948.61
000852.CSI,20140711,4966.176,4931.803,4977.933,4927.999,4935.691,30.485,0.6176,60230038.52,69372002.332
000852.CSI,20140710,4935.691,4931.954,4968.69,4926.39,4937.321,-1.63,-0.033,61969316.97,72085708.456
000852.CSI,20140709,4937.321,5005.97,5026.149,4936.78,5014.857,-77.536,-1.5461,77016339.02,90287409.799
000852.CSI,20140708,5014.857,4965.86,5014.857,4927.166,4970.868,43.989,0.8849,67172120.19,78765297.456
000852.CSI,20140707,4970.868,4979.561,4987.798,4938.075,4977.585,-6.717,-0.1349,65543863.94,75072734.847
000852.CSI,20140704,4977.585,4982.266,4989.838,4962.896,4980.715,-3.13,-0.0628,70887992.03,81536814.904
000852.CSI,20140703,4980.715,4944.625,4992.638,4929.876,4945.531,35.184,0.7114,81577551.45,90084647.534
000852.CSI,20140702,4945.531,4917.374,4945.531,4892.295,4915.74,29.791,0.606,73041167.4,84661709.447
000852.CSI,20140701,4915.74,4889.945,4915.74,4874.263,4884.397,31.343,0.6417,69501629.47,80674006.11
000852.CSI,20140630,4884.397,4834.309,4884.397,4825.856,4829.479,54.918,1.1371,66133910.75,75572612.987
000852.CSI,20140627,4829.479,4796.009,4851.755,4786.457,4793.361,36.118,0.7535,67166323.86,76601538.766
000852.CSI,20140626,4793.361,4715.918,4798.659,4715.918,4715.848,77.513,1.6437,58296088.07,70125598.665
000852.CSI,20140625,4715.848,4730.559,4730.559,4692.625,4733.756,-17.908,-0.3783,47760635.82,55593814.48
000852.CSI,20140624,4733.756,4698.46,4733.756,4697.782,4697.417,36.339,0.7736,47523068.9,54822295.337
000852.CSI,20140623,4697.417,4642.174,4709.496,4642.174,4635.064,62.353,1.3452,45918592.55,53045308.906
000852.CSI,20140620,4635.064,4577.512,4635.064,4570.798,4581.907,53.157,1.1602,40623909.52,43706535.097
000852.CSI,20140619,4581.907,4716.532,4727.584,4553.958,4721.703,-139.796,-2.9607,57872717.25,63030217.183
000852.CSI,20140618,4721.703,4753.63,4762.033,4719.471,4757.484,-35.781,-0.7521,54353966.43,59481298.005
000852.CSI,20140617,4757.484,4795.046,4795.046,4755.492,4800.599,-43.115,-0.8981,56115084.66,63188389.427
000852.CSI,20140616,4800.599,4772.802,4803.64,4772.802,4766.518,34.081,0.715,58616078.28,68789971.335
000852.CSI,20140613,4766.518,4704.115,4770.432,4702.671,4712.043,54.475,1.1561,59622090.68,67108122.668
000852.CSI,20140612,4712.043,4707.191,4728.507,4693.835,4717.942,-5.899,-0.125,54015156.32,60118650.338
000852.CSI,20140611,4717.942,4681.616,4721.447,4675.904,4686.087,31.855,0.6798,52561945.36,59634163.401
000852.CSI,20140610,4686.087,4627.48,4686.087,4606.317,4627.427,58.66,1.2677,49275752.18,54625161.435
000852.CSI,20140609,4627.427,4652.372,4669.157,4624.007,4662.311,-34.884,-0.7482,43103003.6,47719575.678
000852.CSI,20140606,4662.311,4671.855,4681.403,4635.98,4671.333,-9.022,-0.1931,46481635.33,52117702.347
000852.CSI,20140605,4671.333,4602.324,4671.333,4597.989,4610.724,60.609,1.3145,46056319.74,51254181.826
000852.CSI,20140604,4610.724,4633.913,4633.913,4569.185,4640.242,-29.518,-0.6361,45447567.88,48013956.516
000852.CSI,20140603,4640.242,4648.931,4669.117,4640.106,4648.233,-7.991,-0.1719,44816701.98,48317936.876
000852.CSI,20140530,4648.233,4628.007,4660.438,4602.082,4635.007,13.226,0.2854,46032202.88,50313188.456
000852.CSI,20140529,4635.007,4687.91,4696.823,4633.777,4690.619,-55.612,-1.1856,54178631.68,60407990.52
000852.CSI,20140528,4690.619,4623.922,4690.881,4620.884,4624.34,66.279,1.4333,52817281.01,59648613.506
000852.CSI,20140527,4624.34,4642.695,4649.081,4618.989,4645.004,-20.664,-0.4449,43888098.49,49337238.358
000852.CSI,20140526,4645.004,4592.144,4645.004,4592.144,4582.458,62.546,1.3649,47255713.57,55037503.307
000852.CSI,20140523,4582.458,4523.061,4582.458,4513.98,4527.598,54.86,1.2117,39826600.52,45152526.244
000852.CSI,20140522,4527.598,4521.67,4570.783,4521.67,4518.657,8.941,0.1979,44371553.3,49120899.489
