ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399005.SZ,20240725,5481.5997,5450.8756,5507.0199,5437.6053,5481.4715,0.1282,0.0023,27539403.0,41122859.3
399005.SZ,20240724,5481.4715,5533.3202,5572.6107,5464.9857,5548.9251,-67.4536,-1.2156,27750797.0,41411142.0
399005.SZ,20240723,5548.9251,5727.7369,5729.0234,5548.9251,5729.6679,-180.7428,-3.1545,28278897.0,46463707.9
399005.SZ,20240722,5729.6679,5747.405,5755.2129,5699.7233,5747.9057,-18.2378,-0.3173,29683583.0,47341362.5
399005.SZ,20240719,5747.9057,5697.7928,5766.9952,5692.5944,5734.8783,13.0274,0.2272,33190700.0,52975343.7
399005.SZ,20240718,5734.8783,5670.3265,5734.8783,5628.9632,5725.9004,8.9779,0.1568,33753114.0,52882502.6
399005.SZ,20240717,5725.9004,5754.691,5762.6898,5722.3415,5766.0168,-40.1164,-0.6957,32501064.0,53929571.2
399005.SZ,20240716,5766.0168,5681.7927,5766.9157,5679.3409,5692.6613,73.3555,1.2886,29817592.0,53661528.6
399005.SZ,20240715,5692.6613,5704.0017,5709.2031,5677.9547,5712.241,-19.5797,-0.3428,26276430.0,45548279.5
399005.SZ,20240712,5712.241,5673.8007,5730.6695,5666.5561,5705.7944,6.4466,0.113,31546284.0,53924335.3
399005.SZ,20240711,5705.7944,5681.0478,5733.4725,5644.4656,5620.9938,84.8006,1.5086,38693514.0,65310306.2
399005.SZ,20240710,5620.9938,5590.55,5654.0702,5584.3322,5608.4431,12.5507,0.2238,32051059.0,53841412.0
399005.SZ,20240709,5608.4431,5498.2585,5620.9161,5483.4312,5504.8537,103.5894,1.8818,36710008.0,57946391.1
399005.SZ,20240708,5504.8537,5554.4518,5562.6304,5487.7167,5570.1808,-65.3271,-1.1728,29197498.0,43140370.0
399005.SZ,20240705,5570.1808,5553.8439,5579.7708,5481.1778,5567.5566,2.6242,0.0471,25028849.0,39281162.2
399005.SZ,20240704,5567.5566,5617.5067,5653.1027,5563.7067,5616.4432,-48.8866,-0.8704,26976838.0,40088193.5
399005.SZ,20240703,5616.4432,5651.5579,5666.9435,5595.6816,5650.4605,-34.0173,-0.602,28374997.0,40805124.0
399005.SZ,20240702,5650.4605,5706.8777,5716.7666,5636.4835,5701.7061,-51.2456,-0.8988,30385885.0,44021825.3
399005.SZ,20240701,5701.7061,5660.6899,5714.2679,5622.6504,5667.8368,33.8693,0.5976,30156524.0,47324531.7
399005.SZ,20240628,5667.8368,5622.3292,5723.8434,5622.3292,5646.2197,21.6171,0.3829,33346179.0,50392239.5
399005.SZ,20240627,5646.2197,5692.4875,5710.8721,5645.5631,5719.9517,-73.732,-1.289,32388028.0,49314880.6
399005.SZ,20240626,5719.9517,5619.6316,5731.5067,5596.1002,5627.0382,92.9135,1.6512,33066489.0,49248023.0
399005.SZ,20240625,5627.0382,5668.773,5698.268,5590.7828,5669.3541,-42.3159,-0.7464,28847969.0,47564927.3
399005.SZ,20240624,5669.3541,5722.1084,5736.4698,5664.0733,5756.0396,-86.6855,-1.506,29174358.0,47212246.0
399005.SZ,20240621,5756.0396,5724.2554,5781.0768,5715.0008,5752.6795,3.3601,0.0584,26470754.0,42292014.9
399005.SZ,20240620,5752.6795,5827.9663,5845.1896,5749.971,5844.8842,-92.2047,-1.5775,30105177.0,47320324.5
399005.SZ,20240619,5844.8842,5908.7587,5912.7166,5839.112,5909.7298,-64.8456,-1.0973,26624858.0,47327780.6
399005.SZ,20240618,5909.7298,5899.7905,5926.0869,5876.9078,5892.7483,16.9815,0.2882,32899055.0,56602550.6
399005.SZ,20240617,5892.7483,5821.7395,5908.6528,5816.4408,5841.7894,50.9589,0.8723,35808812.0,65260997.1
399005.SZ,20240614,5841.7894,5792.7683,5852.4803,5769.1865,5812.1826,29.6068,0.5094,36265248.0,62567285.9
399005.SZ,20240613,5812.1826,5849.8818,5871.666,5801.7013,5840.1587,-27.9761,-0.479,33032359.0,59334233.8
399005.SZ,20240612,5840.1587,5827.1239,5863.9773,5827.1239,5815.1118,25.0469,0.4307,30841142.0,51235706.5
399005.SZ,20240611,5815.1118,5756.239,5827.0838,5745.5744,5790.9228,24.189,0.4177,30874025.0,49243574.1
399005.SZ,20240607,5790.9228,5856.8873,5868.6245,5747.2313,5848.1774,-57.2546,-0.979,32037354.0,50489872.6
399005.SZ,20240606,5848.1774,5896.9841,5925.3823,5830.9784,5883.9487,-35.7713,-0.6079,38592641.0,57287839.2
399005.SZ,20240605,5883.9487,5893.9379,5952.6943,5883.9487,5901.4766,-17.5279,-0.297,32733605.0,49202207.5
399005.SZ,20240604,5901.4766,5836.656,5911.3506,5819.3451,5850.2878,51.1888,0.875,24992387.0,44198875.9
399005.SZ,20240603,5850.2878,5812.5634,5875.4652,5788.6194,5820.0443,30.2435,0.5196,31141300.0,55018754.7
399005.SZ,20240531,5820.0443,5841.2895,5878.2747,5820.0443,5841.6041,-21.5598,-0.3691,28078963.0,46821205.7
399005.SZ,20240530,5841.6041,5823.7438,5861.9699,5809.7118,5841.923,-0.3189,-0.0055,28284694.0,49210692.2
399005.SZ,20240529,5841.923,5798.34,5854.0049,5797.7669,5795.2291,46.6939,0.8057,27559271.0,48666920.3
399005.SZ,20240528,5795.2291,5849.586,5856.4906,5788.53,5859.2823,-64.0532,-1.0932,25441355.0,42841745.4
399005.SZ,20240527,5859.2823,5825.3387,5860.734,5767.7671,5810.3197,48.9626,0.8427,27434914.0,46236891.5
399005.SZ,20240524,5810.3197,5872.0886,5913.0556,5806.6793,5888.046,-77.7263,-1.3201,27028128.0,45026077.7
399005.SZ,20240523,5888.046,5958.9239,5964.7186,5876.826,5972.6393,-84.5933,-1.4163,32784851.0,51176626.4
399005.SZ,20240522,5972.6393,5955.8377,5980.4442,5937.8029,5963.3143,9.325,0.1564,31397572.0,51205736.3
399005.SZ,20240521,5963.3143,5983.1492,5998.3767,5941.8512,6005.6107,-42.2964,-0.7043,27468417.0,46762725.1
399005.SZ,20240520,6005.6107,5965.2163,6019.1645,5965.2163,5973.0757,32.535,0.5447,36025528.0,56939271.8
399005.SZ,20240517,5973.0757,5900.9449,5973.0757,5892.3598,5905.0411,68.0346,1.1521,33136722.0,53539641.9
399005.SZ,20240516,5905.0411,5909.604,5943.6972,5885.9772,5890.9415,14.0996,0.2393,30700306.0,50840693.1
399005.SZ,20240515,5890.9415,5938.4452,5946.0203,5887.4374,5947.8728,-56.9313,-0.9572,27950090.0,44481602.2
399005.SZ,20240514,5947.8728,5959.4602,5990.6854,5928.0456,5939.8437,8.0291,0.1352,30869671.0,48991602.7
399005.SZ,20240513,5939.8437,5917.0454,5969.3023,5879.4463,5957.2889,-17.4452,-0.2928,32144813.0,53701337.0
399005.SZ,20240510,5957.2889,5980.7699,5998.4564,5921.0707,5985.9281,-28.6392,-0.4784,31416557.0,53358660.6
399005.SZ,20240509,5985.9281,5901.2234,5992.9522,5901.2234,5893.8638,92.0643,1.562,32160230.0,54757342.1
399005.SZ,20240508,5893.8638,5969.7301,5969.7301,5892.5292,5987.3935,-93.5297,-1.5621,29451245.0,48014695.5
399005.SZ,20240507,5987.3935,5980.7568,5995.7762,5960.8175,5982.9756,4.4179,0.0738,32722318.0,55483204.6
399005.SZ,20240506,5982.9756,5966.9306,6004.5888,5960.96,5866.5381,116.4375,1.9848,44207414.0,73639634.9
399005.SZ,20240430,5866.5381,5915.9381,5923.6549,5863.4133,5920.3051,-53.767,-0.9082,45741211.0,64325848.3
399005.SZ,20240429,5920.3051,5786.1509,5937.8901,5786.1509,5773.6734,146.6317,2.5397,51080658.0,83860974.3
399005.SZ,20240426,5773.6734,5656.1863,5778.5446,5656.1863,5674.2894,99.384,1.7515,44249371.0,69553120.6
399005.SZ,20240425,5674.2894,5627.1117,5715.1826,5622.7506,5653.0901,21.1993,0.375,31089087.0,51359601.9
399005.SZ,20240424,5653.0901,5624.4209,5654.272,5587.2589,5632.829,20.2611,0.3597,29980682.0,48445564.7
399005.SZ,20240423,5632.829,5669.7061,5693.8913,5611.8813,5672.5886,-39.7596,-0.7009,28780365.0,48789336.6
399005.SZ,20240422,5672.5886,5637.7524,5715.8036,5632.0089,5670.644,1.9446,0.0343,29670233.0,49425767.1
399005.SZ,20240419,5670.644,5712.6646,5722.6172,5637.6144,5750.2934,-79.6494,-1.3851,29327796.0,49556244.3
399005.SZ,20240418,5750.2934,5724.4132,5812.8135,5686.0156,5751.5435,-1.2501,-0.0217,33874136.0,55298310.3
399005.SZ,20240417,5751.5435,5634.575,5751.5435,5634.575,5617.7956,133.7479,2.3808,33611942.0,53107974.9
399005.SZ,20240416,5617.7956,5718.7068,5741.62,5613.8516,5754.9603,-137.1647,-2.3834,36882275.0,56098287.3
399005.SZ,20240415,5754.9603,5685.9012,5787.5257,5659.5735,5692.3687,62.5916,1.0996,33874790.0,55105776.3
399005.SZ,20240412,5692.3687,5725.9995,5761.8158,5681.4358,5728.1598,-35.7911,-0.6248,27530012.0,46914445.1
399005.SZ,20240411,5728.1598,5694.665,5775.0884,5692.564,5733.7571,-5.5973,-0.0976,25877193.0,43643666.3
399005.SZ,20240410,5733.7571,5825.9206,5825.9206,5702.4002,5835.4335,-101.6764,-1.7424,27135595.0,45365697.1
399005.SZ,20240409,5835.4335,5780.5743,5836.3449,5767.5115,5786.3498,49.0837,0.8483,26966304.0,47132660.8
399005.SZ,20240408,5786.3498,5843.32,5859.7598,5782.9785,5862.4202,-76.0704,-1.2976,33009270.0,54535328.6
399005.SZ,20240403,5862.4202,5871.3313,5886.2725,5844.1765,5895.3844,-32.9642,-0.5592,34202986.0,57301605.4
399005.SZ,20240402,5895.3844,5932.8429,5932.8429,5868.67,5934.8331,-39.4487,-0.6647,36696047.0,60458236.6
399005.SZ,20240401,5934.8331,5815.3543,5934.8331,5815.3543,5792.6169,142.2162,2.4551,36000850.0,64319772.4
399005.SZ,20240329,5792.6169,5763.4928,5792.6169,5729.3501,5770.1292,22.4877,0.3897,29291027.0,48489260.9
399005.SZ,20240328,5770.1292,5696.6011,5831.0787,5696.6011,5706.3334,63.7958,1.118,32396902.0,57704753.9
399005.SZ,20240327,5706.3334,5849.257,5849.257,5706.3334,5856.643,-150.3096,-2.5665,32452953.0,55561701.9
399005.SZ,20240326,5856.643,5826.3779,5877.7035,5791.2833,5828.8987,27.7443,0.476,34008461.0,59016698.4
399005.SZ,20240325,5828.8987,5912.7966,5936.3271,5826.2475,5934.9005,-106.0018,-1.7861,37987987.0,63524413.3
399005.SZ,20240322,5934.9005,5978.2137,5998.6566,5886.1653,5990.1299,-55.2294,-0.922,39388116.0,67874868.1
399005.SZ,20240321,5990.1299,6018.2363,6044.4361,5976.0377,6003.9761,-13.8462,-0.2306,39727431.0,63985523.4
399005.SZ,20240320,6003.9761,5966.8276,6009.3229,5960.9066,5974.9388,29.0373,0.486,40706942.0,63967873.7
399005.SZ,20240319,5974.9388,5987.8603,6036.4581,5974.6944,6001.5988,-26.66,-0.4442,45747007.0,72051234.3
399005.SZ,20240318,6001.5988,5927.5665,6001.5988,5923.0281,5900.4282,101.1706,1.7146,46678769.0,73966647.6
399005.SZ,20240315,5900.4282,5856.3424,5903.1252,5803.5053,5869.5837,30.8445,0.5255,33562378.0,57200109.6
399005.SZ,20240314,5869.5837,5912.8133,5954.6706,5829.4931,5920.414,-50.8303,-0.8586,38356110.0,64359157.0
399005.SZ,20240313,5920.414,5940.1739,5966.9435,5899.276,5934.3133,-13.8993,-0.2342,41675475.0,67887054.7
399005.SZ,20240312,5934.3133,5909.0635,5945.2742,5876.9702,5886.7455,47.5678,0.808,45028211.0,79748629.8
399005.SZ,20240311,5886.7455,5759.1585,5886.7455,5759.1585,5768.7863,117.9592,2.0448,38463831.0,71090462.8
399005.SZ,20240308,5768.7863,5697.2843,5778.5778,5678.4595,5691.1503,77.636,1.3642,31497842.0,56274474.8
399005.SZ,20240307,5691.1503,5789.5943,5820.8522,5691.1503,5786.0882,-94.9379,-1.6408,33993614.0,59333780.8
399005.SZ,20240306,5786.0882,5769.5867,5842.2558,5720.3967,5808.544,-22.4558,-0.3866,34178800.0,59568720.3
399005.SZ,20240305,5808.544,5779.7449,5834.2742,5751.2036,5826.5178,-17.9738,-0.3085,40087284.0,71527991.4
399005.SZ,20240304,5826.5178,5845.9256,5868.0905,5772.0601,5838.1358,-11.618,-0.199,38661409.0,70597427.5
399005.SZ,20240301,5838.1358,5787.265,5849.7364,5751.6857,5778.1905,59.9453,1.0374,38942356.0,74113596.5
399005.SZ,20240229,5778.1905,5570.2488,5778.1905,5568.5955,5600.9426,177.2479,3.1646,41586991.0,72661169.4
399005.SZ,20240228,5600.9426,5761.1901,5823.1646,5600.9426,5741.2123,-140.2697,-2.4432,53260670.0,86448166.3
399005.SZ,20240227,5741.2123,5580.2591,5741.2123,5569.641,5603.439,137.7733,2.4587,38721152.0,64193844.3
399005.SZ,20240226,5603.439,5602.3571,5659.0901,5567.4101,5593.8526,9.5864,0.1714,36791324.0,57728725.2
399005.SZ,20240223,5593.8526,5580.278,5596.8939,5524.6555,5567.7796,26.073,0.4683,33958457.0,53413911.1
399005.SZ,20240222,5567.7796,5519.0922,5575.7843,5506.2507,5522.4683,45.3113,0.8205,27925413.0,45964536.0
399005.SZ,20240221,5522.4683,5420.3096,5620.167,5399.8248,5469.33,53.1383,0.9716,37133414.0,61059296.6
399005.SZ,20240220,5469.33,5455.3941,5477.1543,5402.0551,5486.6384,-17.3084,-0.3155,31261211.0,49468712.8
399005.SZ,20240219,5486.6384,5534.4932,5534.4932,5422.753,5452.1156,34.5228,0.6332,39515582.0,63158435.4
399005.SZ,20240208,5452.1156,5385.2805,5524.2197,5375.3607,5360.7547,91.3609,1.7043,45074512.0,67108606.9
399005.SZ,20240207,5360.7547,5234.7574,5381.4872,5208.118,5218.3471,142.4076,2.729,49397556.0,68947372.1
399005.SZ,20240206,5218.3471,4862.3413,5224.8258,4858.1263,4912.6726,305.6745,6.2222,44056505.0,60333807.3
399005.SZ,20240205,4912.6726,4935.1393,5040.4572,4743.5448,4974.4166,-61.744,-1.2412,40061914.0,56217199.8
399005.SZ,20240202,4974.4166,5097.567,5140.121,4835.9394,5093.8353,-119.4187,-2.3444,34887091.0,49552400.5
399005.SZ,20240201,5093.8353,5046.5236,5173.2057,5016.2368,5069.2028,24.6325,0.4859,30143111.0,44476277.3
399005.SZ,20240131,5069.2028,5158.5015,5203.8253,5062.2223,5189.0498,-119.847,-2.3096,32773364.0,48761892.1
399005.SZ,20240130,5189.0498,5283.1318,5322.5453,5185.4169,5324.7367,-135.6869,-2.5482,25438575.0,42009612.6
399005.SZ,20240129,5324.7367,5456.1386,5465.1007,5324.7367,5461.159,-136.4223,-2.498,28208656.0,47063581.5
399005.SZ,20240126,5461.159,5518.7472,5530.8039,5453.5917,5544.7489,-83.5899,-1.5076,29707232.0,50297628.2
399005.SZ,20240125,5544.7489,5436.192,5548.7766,5401.1772,5448.7355,96.0134,1.7621,32302913.0,53038951.8
399005.SZ,20240124,5448.7355,5439.9105,5461.0214,5273.6816,5421.7454,26.9901,0.4978,30895349.0,50577019.3
399005.SZ,20240123,5421.7454,5331.8566,5443.6639,5294.502,5341.6091,80.1363,1.5002,30583230.0,50825472.7
399005.SZ,20240122,5341.6091,5524.4934,5524.4934,5309.8312,5532.185,-190.5759,-3.4449,31203172.0,52963823.8
399005.SZ,20240119,5532.185,5546.868,5603.924,5518.9768,5555.8808,-23.6958,-0.4265,28150531.0,48443411.1
399005.SZ,20240118,5555.8808,5444.9385,5564.9202,5388.3058,5481.99,73.8908,1.3479,33064635.0,57097025.8
399005.SZ,20240117,5481.99,5627.0228,5627.5997,5481.99,5638.1907,-156.2007,-2.7704,22296484.0,41261133.3
399005.SZ,20240116,5638.1907,5606.9996,5651.7278,5566.8621,5615.1859,23.0048,0.4097,25514580.0,43875457.2
399005.SZ,20240115,5615.1859,5621.3218,5672.6112,5591.4608,5646.8951,-31.7092,-0.5615,21313519.0,36572361.7
399005.SZ,20240112,5646.8951,5675.4799,5709.8287,5646.7229,5691.6556,-44.7605,-0.7864,24541858.0,43313410.2
399005.SZ,20240111,5691.6556,5588.3549,5720.796,5575.5107,5594.8649,96.7907,1.73,26192527.0,51283929.5
399005.SZ,20240110,5594.8649,5619.1725,5670.402,5562.2773,5641.575,-46.7101,-0.828,21801038.0,40280346.2
399005.SZ,20240109,5641.575,5629.5247,5683.7215,5599.8725,5618.6473,22.9277,0.4081,24804918.0,42797605.9
399005.SZ,20240108,5618.6473,5724.0314,5740.6215,5618.6473,5738.4344,-119.7871,-2.0875,23804052.0,39386263.7
399005.SZ,20240105,5738.4344,5784.4923,5845.8188,5710.2219,5788.0507,-49.6163,-0.8572,23688839.0,42591466.6
399005.SZ,20240104,5788.0507,5857.5636,5857.5636,5755.4314,5866.3144,-78.2637,-1.3341,21810283.0,38010153.2
399005.SZ,20240103,5866.3144,5911.5376,5927.8646,5832.6808,5924.8397,-58.5253,-0.9878,26361851.0,45877139.2
399005.SZ,20240102,5924.8397,6032.4493,6032.4493,5924.7557,6020.412,-95.5723,-1.5875,27835729.0,47759354.9
399005.SZ,20231229,6020.412,5949.6973,6029.7724,5944.5989,5949.8331,70.5789,1.1862,28672153.0,53191475.5
399005.SZ,20231228,5949.8331,5795.4997,5975.315,5782.7658,5798.513,151.3201,2.6096,31544554.0,59452310.3
399005.SZ,20231227,5798.513,5786.5995,5810.5121,5757.0432,5780.7705,17.7425,0.3069,20684445.0,35684651.3
399005.SZ,20231226,5780.7705,5829.0214,5829.0214,5752.4321,5833.9667,-53.1962,-0.9118,19585106.0,32291358.4
399005.SZ,20231225,5833.9667,5796.045,5837.1611,5795.2883,5817.5486,16.4181,0.2822,22460199.0,33945446.5
399005.SZ,20231222,5817.5486,5846.2036,5893.6253,5799.1442,5851.9394,-34.3908,-0.5877,25717188.0,43883130.6
399005.SZ,20231221,5851.9394,5775.6611,5869.4978,5761.4682,5801.6673,50.2721,0.8665,21921860.0,38596956.6
399005.SZ,20231220,5801.6673,5895.6926,5899.4359,5801.6673,5882.5922,-80.9249,-1.3757,18967753.0,31714366.8
399005.SZ,20231219,5882.5922,5860.2181,5912.6193,5834.833,5867.4802,15.112,0.2576,18248792.0,31911817.0
399005.SZ,20231218,5867.4802,5907.4545,5929.6763,5855.3175,5933.1038,-65.6236,-1.1061,19553966.0,33391017.8
399005.SZ,20231215,5933.1038,5964.2552,6012.415,5923.3183,5941.3507,-8.2469,-0.1388,23219682.0,41349913.4
399005.SZ,20231214,5941.3507,6014.8456,6048.6602,5938.768,5979.4009,-38.0502,-0.6364,21822596.0,37367217.0
399005.SZ,20231213,5979.4009,6059.4786,6059.4786,5979.4009,6070.1406,-90.7397,-1.4949,22956091.0,40531825.3
399005.SZ,20231212,6070.1406,6064.1323,6090.0815,6050.2479,6072.1967,-2.0561,-0.0339,25223624.0,42392107.6
399005.SZ,20231211,6072.1967,5964.3146,6082.4969,5913.525,5998.0986,74.0981,1.2354,29735552.0,53386450.3
399005.SZ,20231208,5998.0986,6001.1597,6028.8328,5970.7817,5992.0352,6.0634,0.1012,27107132.0,50494868.9
399005.SZ,20231207,5992.0352,5996.4488,6016.4001,5943.8413,6008.0954,-16.0602,-0.2673,22682301.0,45840597.8
399005.SZ,20231206,6008.0954,5939.1734,6043.7113,5937.4682,5951.6174,56.478,0.949,26454015.0,54408516.9
399005.SZ,20231205,5951.6174,6045.6905,6060.1841,5951.6174,6066.474,-114.8566,-1.8933,24634874.0,44883810.1
399005.SZ,20231204,6066.474,6104.4884,6109.7621,6062.6133,6106.6853,-40.2113,-0.6585,24563536.0,42522199.7
399005.SZ,20231201,6106.6853,6112.0455,6128.2763,6035.9006,6118.5246,-11.8393,-0.1935,24662731.0,44113440.5
399005.SZ,20231130,6118.5246,6125.5909,6149.2369,6089.7933,6135.1784,-16.6538,-0.2714,21784823.0,36480490.0
399005.SZ,20231129,6135.1784,6201.1979,6201.1979,6128.0941,6202.7,-67.5216,-1.0886,21323383.0,36701239.0
399005.SZ,20231128,6202.7,6177.2076,6207.5422,6147.8668,6180.8617,21.8383,0.3533,18831219.0,34847690.4
399005.SZ,20231127,6180.8617,6209.1296,6209.1296,6144.6017,6226.4637,-45.602,-0.7324,21460487.0,42742345.9
399005.SZ,20231124,6226.4637,6295.2034,6295.2034,6207.5255,6294.9136,-68.4499,-1.0874,20123758.0,40264143.6
399005.SZ,20231123,6294.9136,6246.6363,6299.9199,6212.6888,6247.3119,47.6017,0.762,18978605.0,35560424.0
399005.SZ,20231122,6247.3119,6320.044,6323.0666,6247.3119,6341.4766,-94.1647,-1.4849,20349789.0,38328274.9
399005.SZ,20231121,6341.4766,6373.9945,6417.9747,6330.9576,6364.9638,-23.4872,-0.369,23804805.0,43440915.1
399005.SZ,20231120,6364.9638,6355.6837,6389.3218,6305.7403,6349.8109,15.1529,0.2386,23204610.0,43702655.9
399005.SZ,20231117,6349.8109,6325.8902,6356.9491,6318.4764,6348.9032,0.9077,0.0143,18781137.0,35067573.8
399005.SZ,20231116,6348.9032,6409.9052,6420.9554,6348.9032,6428.8475,-79.9443,-1.2435,19551712.0,38703230.2
399005.SZ,20231115,6428.8475,6439.2471,6455.1851,6408.3947,6372.4444,56.4031,0.8851,26123247.0,52838702.0
399005.SZ,20231114,6372.4444,6369.4832,6409.0263,6348.5098,6367.5355,4.9089,0.0771,22741450.0,39653648.6
399005.SZ,20231113,6367.5355,6377.1196,6397.2081,6335.742,6360.4195,7.116,0.1119,23851053.0,43472347.7
399005.SZ,20231110,6360.4195,6369.9857,6373.4835,6333.1191,6389.4234,-29.0039,-0.4539,22063825.0,41097724.7
399005.SZ,20231109,6389.4234,6398.3218,6440.0148,6374.655,6407.3797,-17.9563,-0.2802,23153385.0,44887125.5
399005.SZ,20231108,6407.3797,6389.949,6442.6215,6363.6619,6401.0216,6.3581,0.0993,28528190.0,52171549.5
399005.SZ,20231107,6401.0216,6397.0892,6419.1976,6367.3412,6411.7472,-10.7256,-0.1673,31335953.0,52684088.4
399005.SZ,20231106,6411.7472,6301.4334,6419.2622,6301.4334,6257.3983,154.3489,2.4667,34941626.0,67292720.1
399005.SZ,20231103,6257.3983,6186.5916,6273.1611,6186.5916,6178.8489,78.5494,1.2713,22520173.0,43561509.7
399005.SZ,20231102,6178.8489,6257.3079,6274.9614,6176.6404,6248.4156,-69.5667,-1.1133,20517325.0,38001945.5
399005.SZ,20231101,6248.4156,6299.0101,6300.4473,6241.63,6294.6092,-46.1936,-0.7339,21423891.0,41699357.5
399005.SZ,20231031,6294.6092,6338.9743,6338.9743,6254.294,6346.6114,-52.0022,-0.8194,25625420.0,53562543.5
399005.SZ,20231030,6346.6114,6228.3797,6364.4434,6226.5474,6255.5233,91.0881,1.4561,32450454.0,62975897.7
399005.SZ,20231027,6255.5233,6088.5981,6277.8022,6071.2207,6114.4634,141.0599,2.307,31569893.0,61908451.5
399005.SZ,20231026,6114.4634,6082.5341,6116.2215,6034.7574,6118.3876,-3.9242,-0.0641,27775397.0,49255384.0
399005.SZ,20231025,6118.3876,6134.939,6174.247,6111.7452,6073.8457,44.5419,0.7333,32089631.0,57152882.1
399005.SZ,20231024,6073.8457,6084.0636,6118.1094,6021.2239,6064.5597,9.286,0.1531,28730544.0,55239731.1
399005.SZ,20231023,6064.5597,6129.1154,6129.1154,6027.4407,6124.5758,-60.0161,-0.9799,26157375.0,48264373.9
399005.SZ,20231020,6124.5758,6134.6862,6181.6542,6111.2953,6166.3145,-41.7387,-0.6769,27078225.0,51869543.1
399005.SZ,20231019,6166.3145,6239.2543,6262.6333,6165.1284,6277.7514,-111.4369,-1.7751,28271621.0,50937700.3
399005.SZ,20231018,6277.7514,6345.0662,6345.0662,6273.3809,6338.1721,-60.4207,-0.9533,22546607.0,47100987.1
399005.SZ,20231017,6338.1721,6336.301,6355.6417,6306.6542,6325.2103,12.9618,0.2049,19447193.0,37942481.2
399005.SZ,20231016,6325.2103,6426.3511,6426.3511,6303.2158,6426.642,-101.4317,-1.5783,22844483.0,45701551.7
399005.SZ,20231013,6426.642,6456.4609,6456.4609,6393.3809,6494.1339,-67.4919,-1.0393,24067709.0,47893840.2
399005.SZ,20231012,6494.1339,6467.0504,6497.5866,6432.6022,6427.7299,66.404,1.0331,29336831.0,63942549.9
399005.SZ,20231011,6427.7299,6430.972,6486.6548,6411.722,6409.7254,18.0045,0.2809,24776989.0,55136386.3
399005.SZ,20231010,6409.7254,6449.479,6478.3672,6405.6768,6434.0946,-24.3692,-0.3788,20604797.0,44153661.1
399005.SZ,20231009,6434.0946,6408.991,6459.7759,6338.6829,6422.9582,11.1364,0.1734,21991134.0,43987735.4
399005.SZ,20230928,6422.9582,6445.3559,6460.8988,6408.4523,6431.051,-8.0928,-0.1258,20542698.0,41015777.3
