Date,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2022-01-28,-0.015950501340905737,-0.006078224545568818,-0.032898316529511334,0.02679368921372108,0.09244878515231968,0.01582349184888901,0.0571562635614537,0.02243849404220728,-0.024416604472091232,0.0030572937368370523,0.022633436862322262,-0.034176543518907615,0.011488004465041602,-0.028254930791155226,0.004606477656768555,0.013649535789637995,0.01117762547217526,0.005001899753017978,-0.08338394209222298,-0.03781987808061676,-0.011652702396511545,-0.0012511539986531936,0.004790042856482845,0.028485717634247957,0.006425595763883783,0.03029649082874871,0.03558675475893159,-0.007602423963984796,0.0866851973659976
2022-02-28,0.02039630304619251,-0.013087266102470739,-0.03858742590351739,-0.06147401674932241,0.10272873079218173,0.014096558890745762,0.03737920294711258,0.010987387755500627,-0.027059213109625054,0.00040711878164232453,-0.017508449975981367,-0.05679503241645038,-0.010112182579524417,0.001254088461537974,0.005761976150992268,-0.06605717672996023,0.00791354521570234,-0.004894142279487078,-0.08385172399054186,-0.023952314383087286,-0.02780676654773736,0.008792840343438685,0.011074638429211527,0.05969889331700878,-0.005504408329743425,0.0006605715336288414,-0.006916349400406611,-0.024253389578055336,0.010113956935498176
2022-03-31,-0.004558679812995162,-0.009775358372287282,-0.04874469347876373,0.011174895729707061,0.007762040302787163,0.0315071553292625,0.0802842018944806,0.012356086837286022,0.0010572617718175162,-0.015198686166165178,-0.052615999752050044,-0.0480034013939048,0.03671779937144291,-0.027872578922878276,0.0023604279738683137,0.010122283641885473,-0.011824020233482996,-0.0065972472690373285,-0.08828493292949294,0.029165710509259556,0.007199675843771941,0.0004701261833314935,-0.030860233548747777,0.028979490306437258,0.007218221056464139,-0.03731966959047779,0.029599375280156697,-0.009547705873702234,0.014035745237039704
2022-04-29,0.018521667656120924,0.010883439386637285,-0.03126008787278981,0.005989887522780666,0.03094104919190321,0.025990806895086527,0.00870473929674504,0.02096651772643409,0.008516439063370396,0.04164547914337971,-0.05479525474007069,-0.02676155479670566,0.0820270770203701,0.050754981377838064,0.04711241698225693,0.09262858531169095,0.012978312973835752,0.013857507384713093,0.017808221971859654,0.037961367860073626,-0.01626435054887229,0.009674953715578001,0.0365534398212326,0.02265545247681034,0.022150472398537728,-0.015511301156202086,-0.0011124338069300192,0.00889680112862666,0.01463358137777382
2022-05-31,0.007003508411046002,-0.005112794065194076,-0.034437016228207516,0.044217031887944284,0.026970556303389952,-0.003651785111725038,0.02486051543926145,0.003422814084524711,-0.008927958909145772,-0.012703449242047301,-0.06453596323820913,-0.021331440504253365,0.09726281149320197,-0.011991680131339848,-0.027808711352165418,0.09382131216160507,0.025308761356318977,-0.05178754667757951,-0.05184927312942983,-0.0013290271651008492,0.005594048549135339,0.0018602159812998854,0.03821123024231112,-0.04311198240295523,0.027462386536025837,-0.0288588202925144,0.023231247306928864,0.007857068017340315,-0.011495315333400829
2022-06-30,0.04942292606478658,0.03351784644267061,-0.0041857000876521725,-0.04038154421582704,0.01189577110127918,0.00419459325216834,0.0683541063792901,0.018467106099159514,0.02026197948244631,0.00022826153246989118,0.005229632752204028,-0.0522067264837726,0.019029131623544634,0.010176417129790557,-0.024043954129433446,-0.022089756295813053,-0.0007827251463139287,0.01701435329779374,-0.10819222138801396,0.007443950881027049,0.011956571831598997,0.045223720152422334,0.03768836456503665,-0.03680086833494716,-0.027531737486675072,-0.025596544268487523,-0.04526825201734562,0.04088039086972149,0.04796163419341506
2022-07-29,0.03468775846777724,0.02595893454430764,-0.008175166721657476,-0.022787291271432853,-0.0009025973891661588,0.01853290496814848,0.07400582110444494,0.012792558949840969,-0.0014730166329430694,-8.146971183258637e-06,-0.06434627710266178,-0.04063433156713391,0.020515654337006868,-0.01887696848039751,-0.008991860932490848,-0.04949508546329184,0.03929466860102161,-0.01444131856234404,-0.13201194961554652,0.01849904525720504,0.032145982644763024,0.05769660736570204,0.046325763826909394,-0.04463583173261248,0.017974658060502528,0.11336166242721751,0.032115543162175526,0.020144280666646332,0.036705228119295386
2022-08-31,0.06331802977245354,0.005769967658704317,0.13184505379150768,-0.007428537054045855,-0.03894473219939388,0.017226549757536885,0.08330996656323329,0.03618604625112438,0.030260725355226833,0.030782816466136755,-0.08565178763390283,-0.055816532193185206,0.04828542103876043,-0.026025512784058815,-0.00864026548667241,0.021764232967866056,0.07546016646292086,-0.019614744279052868,-0.11325669477631947,0.01454896542082279,0.04251182053383699,0.04707262066368825,0.0984178400057531,-0.030526666690446763,0.03443247841915844,-0.038790691117206635,0.029067296695608112,0.028254716332124247,0.05544114719426189
2022-09-30,0.033610797339171994,0.014393986690701745,0.030513929814100595,-0.038651465108502946,-0.06319112277915638,0.024010210076828648,0.02195645196207461,0.04119420471535083,0.026513172058286426,0.008423059790846062,-0.05412475307104621,-0.03615378031647789,0.03351009532719587,0.013337592293958409,0.013711433353735562,-0.011948255497252246,0.07187436375353458,0.014311934474221225,-0.08865990259864945,0.0053667102110742755,0.013454140068816496,-0.0364633175426558,0.09936913940824835,-0.010003964896016971,-0.00026730557008194114,0.030195209925744763,0.04291931877381828,0.04464659215730472,0.055446564292239195
2022-10-31,0.007625462893460193,0.03157022328563448,0.020134768427270838,-0.035187120488036544,-0.008539779599401116,0.0168540592724025,0.009083276777808687,0.006531924795145835,0.005889059857302776,0.030072532860848225,-0.03844751730983256,-0.046591986104011614,0.029193307141191203,-0.05068929440180299,0.011122468459513308,0.026885818848359447,0.0718405381804269,-0.013774897370353423,-0.1176806027039428,-0.007992543722016162,0.02830288077777364,-0.02074113928475539,0.1349269323524286,-0.02697254352242826,0.03786737795849571,0.02644613920986431,0.022757298128644268,0.03925419840164925,0.009260879702647868
