0,交通运输(申万),传媒(申万),公用事业(申万),农林牧渔(申万),医药生物(申万),商贸零售(申万),国防军工(申万),基础化工(申万),家用电器(申万),建筑材料(申万),建筑装饰(申万),房地产(申万),有色金属(申万),机械设备(申万),汽车(申万),煤炭(申万),环保(申万),电力设备(申万),电子(申万),石油石化(申万),社会服务(申万),纺织服饰(申万),综合(申万),美容护理(申万),计算机(申万),轻工制造(申万),通信(申万),钢铁(申万),食品饮料(申万)
2019-02-22,-0.309657660867568,1.0565105121597365,-1.2527383388063742,-1.3112000487205318,0.33512209006763793,-0.17209403199149875,-0.6142635026368359,-0.14120327491916917,-0.0999027932093067,0.6079477872265927,-0.8697158009989665,0.46226590774686693,0.6447820889141481,0.10353546097788963,-0.21153247888432763,-2.2008505307743262,0.5919209927658979,0.23580682792464125,2.4996965007707566,-1.5544022451378268,0.6092631037614435,-0.7285994462420867,0.5637972380717391,-0.15160278524242043,1.5903141475282072,0.41799004313050836,1.578536738983977,-1.2732345314979838,-0.40649197010081667
2019-02-25,-0.309657660867568,1.0565105121597365,-1.2527383388063742,-1.3112000487205318,0.33512209006763793,-0.17209403199149875,-0.6142635026368359,-0.14120327491916917,-0.0999027932093067,0.6079477872265927,-0.8697158009989665,0.46226590774686693,0.6447820889141481,0.10353546097788963,-0.21153247888432763,-2.2008505307743262,0.5919209927658979,0.23580682792464125,2.4996965007707566,-1.5544022451378268,0.6092631037614435,-0.7285994462420867,0.5637972380717391,-0.15160278524242043,1.5903141475282072,0.41799004313050836,1.578536738983977,-1.2732345314979838,-0.40649197010081667
2019-02-26,-0.309657660867568,1.0565105121597365,-1.2527383388063742,-1.3112000487205318,0.33512209006763793,-0.17209403199149875,-0.6142635026368359,-0.14120327491916917,-0.0999027932093067,0.6079477872265927,-0.8697158009989665,0.46226590774686693,0.6447820889141481,0.10353546097788963,-0.21153247888432763,-2.2008505307743262,0.5919209927658979,0.23580682792464125,2.4996965007707566,-1.5544022451378268,0.6092631037614435,-0.7285994462420867,0.5637972380717391,-0.15160278524242043,1.5903141475282072,0.41799004313050836,1.578536738983977,-1.2732345314979838,-0.40649197010081667
2019-02-27,-0.30978817235172557,1.056899763908951,-1.25200941837492,-1.31103373385824,0.3351882827760081,-0.17206059371825175,-0.6131008364713402,-0.14111639177034513,-0.10056315237000672,0.60744515274369,-0.8695433153833398,0.4612693388324183,0.6442273966260075,0.10380049767463295,-0.2113653444049997,-2.2013732465635294,0.5922009339967326,0.2362464203322016,2.4995479113997527,-1.554277774067057,0.6087762075256222,-0.7280826947438521,0.5637490876735523,-0.151663880130066,1.5911071458650765,0.41787915194637465,1.5786882167152614,-1.2737508757941547,-0.4072960780144536
2019-02-28,-0.30978817235172557,1.056899763908951,-1.25200941837492,-1.31103373385824,0.3351882827760081,-0.17206059371825175,-0.6131008364713402,-0.14111639177034513,-0.10056315237000672,0.60744515274369,-0.8695433153833398,0.4612693388324183,0.6442273966260075,0.10380049767463295,-0.2113653444049997,-2.2013732465635294,0.5922009339967326,0.2362464203322016,2.4995479113997527,-1.554277774067057,0.6087762075256222,-0.7280826947438521,0.5637490876735523,-0.151663880130066,1.5911071458650765,0.41787915194637465,1.5786882167152614,-1.2737508757941547,-0.4072960780144536
2019-03-01,-0.3668381855540951,1.2123116772300693,-1.3051356169539787,-1.658436507087797,0.47841097714775516,-0.1890303909875837,-0.5024571929584236,-0.09928197098071397,-0.19171730183754404,0.8371840125386603,-0.7929744640721961,0.5114220242056119,0.7657809069355027,0.13274332142591166,-0.33012874696387756,-2.064234114446982,0.7498427442174433,-0.05832762907835612,2.2670690908327087,-1.684360547439068,0.4832220880640164,-0.7167390840107553,0.6286968602674633,-0.277756893960074,1.7281172475101971,0.2904162073349296,1.3962781166344138,-0.9803501749170915,-0.26372645309612053
2019-03-04,-0.3668381855540951,1.2123116772300693,-1.3051356169539787,-1.658436507087797,0.47841097714775516,-0.1890303909875837,-0.5024571929584236,-0.09928197098071397,-0.19171730183754404,0.8371840125386603,-0.7929744640721961,0.5114220242056119,0.7657809069355027,0.13274332142591166,-0.33012874696387756,-2.064234114446982,0.7498427442174433,-0.05832762907835612,2.2670690908327087,-1.684360547439068,0.4832220880640164,-0.7167390840107553,0.6286968602674633,-0.277756893960074,1.7281172475101971,0.2904162073349296,1.3962781166344138,-0.9803501749170915,-0.26372645309612053
2019-03-05,-0.3668381855540951,1.2123116772300693,-1.3051356169539787,-1.658436507087797,0.47841097714775516,-0.1890303909875837,-0.5024571929584236,-0.09928197098071397,-0.19171730183754404,0.8371840125386603,-0.7929744640721961,0.5114220242056119,0.7657809069355027,0.13274332142591166,-0.33012874696387756,-2.064234114446982,0.7498427442174433,-0.05832762907835612,2.2670690908327087,-1.684360547439068,0.4832220880640164,-0.7167390840107553,0.6286968602674633,-0.277756893960074,1.7281172475101971,0.2904162073349296,1.3962781166344138,-0.9803501749170915,-0.26372645309612053
2019-03-06,-0.36156642179133086,1.23175345980725,-1.3663430917477162,-1.68833057090895,0.36281399588593244,-0.20835712167787712,-0.5169179296087445,-0.05291937635886516,-0.2446677996078293,0.8932939805326143,-0.7991266241467254,0.509644242405017,0.8536118935786349,0.11673473435929234,-0.36407568439907106,-2.0396976962065287,0.7736141590908208,-0.07634107031337334,2.2613283610026635,-1.6750657759688348,0.44856942229904206,-0.7225628172347821,0.6040369132869312,-0.3431851016409483,1.7073967912600652,0.31033990664358063,1.3963129216128387,-0.8190064776167021,-0.1912872225364092
2019-03-07,-0.36156642179133086,1.23175345980725,-1.3663430917477162,-1.68833057090895,0.36281399588593244,-0.20835712167787712,-0.5169179296087445,-0.05291937635886516,-0.2446677996078293,0.8932939805326143,-0.7991266241467254,0.509644242405017,0.8536118935786349,0.11673473435929234,-0.36407568439907106,-2.0396976962065287,0.7736141590908208,-0.07634107031337334,2.2613283610026635,-1.6750657759688348,0.44856942229904206,-0.7225628172347821,0.6040369132869312,-0.3431851016409483,1.7073967912600652,0.31033990664358063,1.3963129216128387,-0.8190064776167021,-0.1912872225364092
