Date,农林牧渔(申万),基础化工(申万),钢铁(申万),有色金属(申万),电子(申万),家用电器(申万),食品饮料(申万),纺织服饰(申万),轻工制造(申万),医药生物(申万),公用事业(申万),交通运输(申万),房地产(申万),商贸零售(申万),社会服务(申万),综合(申万),建筑材料(申万),建筑装饰(申万),电力设备(申万),国防军工(申万),计算机(申万),传媒(申万),通信(申万),汽车(申万),机械设备(申万),煤炭(申万),石油石化(申万),环保(申万),美容护理(申万)
2022-09-30,0.017401009121840266,0.013648099892144666,0.006445301880865161,-0.012365198636352026,0.020889621345527538,0.005379445145898602,0.01706896052479975,0.007656930182746436,0.017671697915579453,0.012817837331900008,-0.009614683545252575,-0.003177709258352827,-0.0018442877360690503,-0.004692032834540457,0.008193366897970364,0.006940569412001175,0.02061992543803349,0.016857689308127838,-0.03566242637932314,0.002977115928032995,0.00620840688582035,-0.0021583158365688945,0.008844916400317322,0.008311616249682583,0.012353056508400352,0.001290358709733293,0.017557387921097914,0.011262648180999979,0.010181005722344203
2022-10-31,0.007670346229325063,0.01301128673841461,-0.0014067684575789008,-0.011971801511031324,0.019499970646846585,0.013652422578935647,0.04952956694051233,0.007656930182746436,0.012754920888062581,0.015532288058074842,-0.01049072950319879,-0.004676083192717339,-0.0045971173640601114,0.03817693598820876,0.016361785837859258,0.008513940327734266,0.025763002200468975,0.014440291363779192,-0.03979193169531849,0.0014126387121383924,0.007234807126689305,-0.0009407499110247118,0.005291673014106562,0.01103894693571613,0.011543981306099982,-0.002677718860158672,-0.004738898175869216,0.003664683115485364,0.01907936377147746
2022-11-30,0.0040766399073723265,0.019330008415400682,0.002763383047027926,-0.01210793368219418,0.022841141991661013,0.01129945873632979,0.03811647008973248,0.009001566003870622,0.01152834264466852,0.015035583004154467,-0.013031141281193237,-0.00476750065625532,0.002022441137329737,0.03817693598820876,0.011432421990809748,0.01405057437438693,0.00406446566370196,0.013088382132781932,-0.04150141565082414,0.013645383192973565,-0.0015747395807988273,0.012009386849465275,0.003291973899530246,0.01121485140341635,0.01276015003571058,0.0022535288548169627,0.021700238533933165,0.01075666427656729,0.0046487364530504345
2022-12-30,0.0018130197588726257,0.006467439322531998,0.026519336627030314,-0.0019940503013600006,0.017917275129632756,0.0026632391738163974,0.016047115070335283,0.006048054207639518,0.007824256702820123,0.015534304906389223,-0.00503383856312943,-0.005965701045703545,-0.0015701721293578774,0.030316509121700908,0.03131492861043868,0.013795312382876143,0.00738563696167201,0.011481792099912805,0.0002519781172431393,0.011132874497626385,-0.0009321255922871031,0.016431617873622656,-0.0007899310058121998,0.0040434791024235766,0.013003145957052376,-0.0025464035585066923,0.01145971734628585,0.014723302369539212,0.005046233233823361
2023-01-31,-0.001382032913702058,0.00899017352068871,0.0253875202847685,-0.0021804295818382857,0.01881334886051527,0.002462492928281152,0.011452459490946086,0.0069805580728262975,0.009246224213369163,0.017015425642702874,0.004838701654198551,-0.00563720677079148,0.007834237235777426,0.016489006046111067,0.030131912332081148,-0.007614535739946184,0.008687776759944093,0.014164239335591662,-0.013852352669118813,0.007885242337423347,0.015208759713430107,0.007886661042099608,0.0025649420909895164,0.002930635403038748,0.005309037375700255,0.00783014127261664,0.010787480767961828,0.01903633039828735,0.0021292279789320544
2023-02-28,0.0043342282160514535,0.008157295956242662,0.01900455719714179,-0.0024027441981205656,0.0139933565756307,0.0025768713231483745,0.014487766385001367,0.007977727711361645,0.006414102571410784,0.016838334499381262,0.007810323804667389,-0.0055538085044424335,0.006250419466094418,0.010472691245885842,0.033002338662130884,-0.007265195934559857,0.008919961671486714,0.013609246013465784,-0.009890471628265044,0.0058059923605581956,0.0004732001003129409,0.00799586907440368,0.0009141050046102456,0.002930635403038748,0.0041522571535838396,-0.0018875849298854094,0.01271276547358277,0.014982725467444204,0.0032973882216194993
2023-03-31,0.00803261569488379,0.010077724574894276,0.009985803293316322,0.007927736339343364,0.007385973353376868,0.0008720668517592578,-0.01242184683445061,0.005403048958587112,0.005696361469952788,0.021546495458379465,0.003724851709220896,-0.005355877172992996,0.011162541480824583,0.03878622385741004,-0.0011504826087245538,0.0009337302306573538,0.009089815374968873,-0.0035683281870733503,0.0012234666581395909,0.007545259360932542,0.0008888017869439636,0.01906496626956775,-0.016726738170192327,-0.003139423898976194,-0.00341896513512968,0.016373372633995843,0.012190900173050344,0.010442205723001767,-0.004273919486339891
2023-04-28,0.00833531124471518,0.010085156707372178,0.0008794360710987198,0.008192018630054367,0.0072608267130899054,-0.0031474231692974197,-0.008610523549539558,0.004995283976918041,0.008773185664640044,0.008032325417232531,-0.002864771802650802,-0.0039997547742355154,0.004708000231059031,-0.0036572780079122693,-0.0004460996435495699,0.00874738461214066,0.010281762603244426,-0.04146560186562899,0.008891973430117685,0.012220754695294376,-0.006677115148908218,0.024350350889643005,-0.01350243949858359,0.01381604329295407,-0.0015663523595823344,0.008803635876463427,0.018958934309765155,0.012473347214469773,-0.003994025249262305
2023-05-31,0.00692338759164844,0.014072112191081787,0.0013295157985239228,0.014234740574599341,0.0028640376150098103,0.001137401053604929,0.00790326235437689,0.004995283976918041,0.008677631416212344,0.008032325417232531,-0.04222428045157641,-0.0042153362621108,-0.0036842833267889726,0.0002442453192740287,-0.00010589674349865616,0.00736135752224554,0.014709491577375639,-0.010817228225794385,0.010608723579255153,0.015616299299104748,-0.007209387506382423,0.019807332656934653,-0.012400938872272001,0.0014574109634707805,-0.009237282954728887,0.009861935047340297,0.012406193231966622,0.010585265480181249,0.012681235841363261
2023-06-30,0.0007048002264849922,0.010325451294897894,0.0014946863240753582,0.02684240580838407,0.019441543694340504,-0.00415198928822327,0.008447146437777936,0.002987313257300314,0.01774536994208675,0.016074944373158824,0.0009241974380500749,-0.008544762407973088,0.009002219694095651,0.021360267057919668,0.006840995056508574,0.009309286656172514,0.015889108956723158,0.003817365312240618,0.00900784951216201,0.011895893918032112,-0.009215543967541378,0.008460352632933413,-0.009529423956665159,-0.008574025245446688,-0.0020050642908682292,0.009192080194494454,0.013006389715447165,0.011285053955236919,0.008132311282161216
