Date,all_ind,long_value,short_value,speed,long_short,short_value_return,long_value_return,deviation
2023-12,1.0,1.0,1.0,174.5605356394709,1.0,0.0,0.0,0.022410125569972045
2024-01,0.8846349446078409,0.899419372888569,1.1578482979512321,179.96242295911563,1.045814136671841,0.1578482979512321,-0.10058062711143098,0.0770663254266966
2024-02,0.9612402436009027,0.9823885017328645,1.0665011033765364,195.8399309796846,1.0569863686874046,-0.07889392309539252,0.09224743356131247,0.051520247700352545
2024-03,0.9780344033266823,0.9972943659253979,1.0437034641137033,195.26001367204492,1.0517411628212172,-0.021376104713493386,0.015173084951870338,0.03562893673537812
