0,beta,mom,size,earning,growth,bookToPrice,leverage,liquidity,nonLinearSize,residualVolatility
2014-08-19,-0.7260279914634278,0.5576048167840657,0.3721338512159937,-0.7598714422454205,,-1.1246949885300286,,1.0583774120080962,-0.4940945395259612,
2014-08-20,-0.6915033718179907,0.7707347199787173,0.36033878697525007,-0.7518874054628855,,-1.119831298897424,,1.0881823365816035,-0.4947534033776004,
2014-08-21,-0.6915033718179907,0.7311400882949716,0.4084807244647313,-0.7745257888496158,,-1.1418479242741644,,1.1442609130160406,-0.49510587963036734,
2014-08-22,-0.6098038919790307,-0.409531856337086,0.40710657303470843,-0.7729855641223268,,-1.1364455980258295,,1.188443018137695,-0.4913936239559306,
2014-08-25,-0.6098038919790307,-0.5595992064311986,0.40931831457970275,-0.7752229150156497,,-1.130446317275842,,1.2261144803538109,-0.49254665499639216,
2014-08-26,-0.6098038919790307,-0.9569525136613998,0.40568848718669975,-0.7742469988660282,,-1.1378527435719386,,1.252498364513361,-0.4966549015994747,
2014-08-27,-0.5250240947231339,1.6485263026254209,0.40063993859903657,-0.7709456850097198,,-1.1245361859548164,,1.274178638500307,-0.49441634532174383,
2014-08-28,-0.5250240947231339,0.6646172112956098,0.4023609527940471,-0.7730470961873485,,-1.1367144249911383,,1.2942093908371493,-0.495993808837729,
2014-08-29,-0.47055404858959804,1.2497667372572718,0.389613646824773,-0.7645354569865243,,-1.1214423451219464,,1.3069308918377662,-0.4940945395259612,
2014-09-01,-0.47055404858959804,-0.0058137061771691345,0.3955984627118901,-0.7653794805014416,,-1.121636743951066,,1.324873604195431,-0.4908479989246568,
2014-09-02,-0.47055404858959804,0.18303399413464277,0.39051439408441424,-0.762354065212621,,-1.1175580762974222,,1.329170110392241,-0.4861952527474878,
2014-09-03,-1.020667646763618,0.7276114253374086,0.40204225031171087,-0.7687105521051313,,-1.1307472412687418,,1.342159917580377,-0.480593530474038,
2014-09-04,-1.020667646763618,0.17873365586799458,0.39422874672688407,-0.7636739871936814,,-1.1252264195584836,,1.342046442778914,-0.47696607732826907,
2014-09-05,-1.0173770072386692,2.9424296218953594,0.3778156051022967,-0.7554038276978287,,-1.1198312305338478,,1.331837496051823,-0.47511824028952765,
2014-09-09,-1.0173770072386692,-0.4401436912354673,0.37957690729657123,-0.7549160080859365,,-1.1238395157386,,1.319075778837011,-0.47091082098086706,
2014-09-10,-0.974260290305494,0.5480342120748379,0.382207645822548,-0.7529733395711349,,-1.1192811994616676,,1.3076355669951851,-0.47212469640889754,
2014-09-11,-0.974260290305494,0.03211437806879648,0.38785539642344014,-0.7570867782209401,,-1.1168098390745829,,1.3028938376179664,-0.4726030128735323,
2014-09-12,-0.9743117363666299,-0.6558442034909832,0.3759560565101972,-0.7509045994759239,,-1.1104385887777823,,1.2886168811852716,-0.4646843089848289,
2014-09-15,-0.9743117363666299,0.6200592772332183,0.3630217156746047,-0.7384185615839277,,-1.1127511440779148,,1.2827609355247755,-0.4556502117027897,
2014-09-16,-0.9743117363666299,0.5584272902145092,0.34541995661302627,-0.7353318417373663,,-1.1349637816139202,,1.264928960731819,-0.4737169334220777,
2014-09-17,-0.6448975458004235,0.879950211143177,0.35686491313957425,-0.740505088329943,,-1.1265331167491466,,1.2459924949686054,-0.468543699967562,
2014-09-18,-0.6448975458004235,-0.13251493566730807,0.3545089276242351,-0.7370744412911834,,-1.1192434702164167,,1.2079274633415087,-0.4669711069198112,
2014-09-19,-0.6102698620393976,1.8417413943124052,0.352662092104077,-0.7339004711397884,,-1.0983385704575435,,1.1794365689460866,-0.45986284128939225,
2014-09-22,-0.6102698620393976,0.43628562655077896,0.3506475875921527,-0.7313640362013405,,-1.0830193635194818,,1.136424972010228,-0.46501728052534597,
2014-09-23,-0.6102698620393976,1.5839950978741504,0.35121818199141625,-0.7302807689521419,,-1.0802426135759355,,1.0959447385627537,-0.4500467664969408,
2014-09-24,-0.3911200456285452,1.2113633040918699,0.34456488720534845,-0.7290188705774919,,-1.0823762311466296,,1.0539852351279146,-0.43490788480980686,
2014-09-25,-0.3911200456285452,1.8047112894883988,0.3444881822637986,-0.7287651324208568,,-1.0863128449258392,,1.0285733050700623,-0.4340653966292019,
2014-09-26,-0.388025908480001,-0.7842575649169761,0.34274492212568913,-0.7276929548967516,,-1.0894751864961114,,1.0008751897558568,-0.4317103427891211,
2014-09-29,-0.388025908480001,0.6114218661204783,0.3458993303398531,-0.7297427959434797,,-1.052751594825505,,0.9695112616402863,-0.4277721885592221,
2014-09-30,-0.388025908480001,1.9985980167786055,0.3455936160409724,-0.6824365548358049,,-1.0860797120648753,,0.9480614746297198,-0.4419074898915189,
2014-10-08,0.08431036550651001,0.8286157525861046,0.33343446459576004,-0.6751710930505929,,-1.0759015691737337,,0.9151097071582089,-0.4206170319862295,
2014-10-09,0.08431036550651001,1.5877992876168663,0.3379342535062591,-0.6785677905986894,,-1.09005390279078,,0.8801060758380145,-0.44081787357892915,
2014-10-10,0.07582880235904114,0.4233652430249959,0.33474876276176735,-0.6781895766093381,,-1.0904235600456187,,0.8298587001569732,-0.4203121794355151,
2014-10-13,0.07582880235904114,1.1964865961637665,0.33197188436589115,-0.6765817621615082,,-1.0956432261475029,,0.798372827432912,-0.40054259309478546,
2014-10-14,0.07582880235904114,0.9092079765180003,0.3284640859706221,-0.6732697297613702,,-1.104641876820013,,0.7731986179994373,-0.37944246152058264,
2014-10-15,-0.12663232315356324,-0.12504903169257212,0.3362451565803941,-0.6766503943605592,,-1.1170668556498486,,0.7574103426420986,-0.42233072573762404,
2014-10-16,-0.12663232315356324,0.2854043653364247,0.34195546123565523,-0.6818666617081914,,-1.1178804184851325,,0.7494529992945452,-0.433166320012532,
2014-10-17,-0.15255249816247735,0.3204274738353298,0.3355699129717741,-0.6761972449844457,,-1.1023162926545496,,0.7223297957431506,-0.4197579327536722,
2014-10-20,-0.15255249816247735,1.3485740642061332,0.33554933957347455,-0.6757600191440982,,-1.102357252798562,,0.7145243727300506,-0.41239570220022154,
2014-10-21,-0.15255249816247735,0.5432965592058483,0.3393277100646046,-0.6773783138347245,,-1.100208905270919,,0.7030578966445439,-0.4192220485611653,
2014-10-22,-0.6950495496556064,0.06558656771126016,0.33245636390927136,-0.6746772603009271,,-1.0985885800764892,,0.6950812527074768,-0.4357525367740318,
2014-10-23,-0.6950495496556064,1.103087931191263,0.32804869896539707,-0.6738604746074206,,-1.0848388732327148,,0.6861949184914774,-0.4574688473899944,
2014-10-24,-0.740980080851608,0.9243002099225758,0.3393293184940728,-0.6795561695979155,,-1.0893446374267937,,0.6869919903110175,-0.45776548542248024,
2014-10-27,-0.740980080851608,0.8518833144748843,0.33883387015205274,-0.6773973581435689,,-1.077795068851698,,0.6813568436069215,-0.45674505094407414,
2014-10-28,-0.740980080851608,0.78684370422363,0.33048362429586514,-0.6753658931335236,,-1.0805347009761053,,0.6730512492320869,-0.4105319126704432,
2014-10-29,-0.7890161082499779,-0.3280095379750735,0.3262392586044296,-0.6736687292844747,,-1.0865489703181046,,0.6632769173610527,-0.3938362002818787,
2014-10-30,-0.7890161082499779,-0.4963212414601132,0.3155597456354975,-0.6716377795695412,,-1.099806070176417,,0.6513987123680015,-0.35946280011722426,
2014-10-31,-1.0634820541574168,0.8137013571551089,0.3084923632979696,-0.6687893970031582,,-1.1186243738772146,,0.6238345229419329,-0.3520170271047141,
2014-11-03,-1.0634820541574168,0.5359370284082726,0.30471200158485606,-0.6675712983438821,,-1.1281432644973384,,0.6019768862619705,-0.3209864899454627,
2014-11-04,-1.0634820541574168,-0.2865395131000525,0.2962804543241604,-0.6686134723593522,,-1.1325724144527418,,0.586597156958119,-0.30958819637602736,
2014-11-05,-1.1376242811508366,0.46878768660382353,0.29267377865817057,-0.6650462130341176,,-1.1276038644240807,,0.5576675287715892,-0.3212512840627803,
2014-11-06,-1.1376242811508366,0.1846392007020007,0.2992955562648421,-0.6694976963264602,,-1.1209794368085413,,0.5508520659411722,-0.2976756880541854,
2014-11-07,-1.1400951834347288,0.6256659636193632,0.3048089928431706,-0.6700316532488307,,-1.1041615878107474,,0.5430173967506908,-0.3175480595748051,
2014-11-10,-1.1400951834347288,0.049775287973774084,0.29673893953934355,-0.6687853921719282,,-1.1268235863764506,,0.5363064436565527,-0.28945502519078387,
2014-11-11,-1.1400951834347288,0.6355613457581991,0.2871429854831635,-0.6655092580568313,,-1.1296406790121645,,0.5298746268177389,-0.3368470594567431,
2014-11-12,-1.326177402595255,-0.22577781084445717,0.2800497130904136,-0.6596787202906504,,-1.1288614421764729,,0.5200209654498593,-0.2824574944651692,
2014-11-13,-1.326177402595255,-0.7242017420610599,0.2638104925192919,-0.6507566176671756,,-1.136947065924586,,0.5071096341784417,-0.3041121914805511,
2014-11-14,-1.4066962321860164,-0.3284261290114447,0.26522944895505085,-0.6496746496908653,,-1.135025258593643,,0.4836510142888377,-0.3182135376955619,
2014-11-17,-1.4066962321860164,0.7858310995194876,0.2789096037426748,-0.6564836870594395,,-1.1318584730884451,,0.48868444558055096,-0.3013320161565487,
2014-11-18,-1.4066962321860164,-0.5509713677540543,0.2844456102516877,-0.657601351125247,,-1.1281265520283967,,0.4828259967227232,-0.29144139298247324,
2014-11-19,-1.5661151433687255,-0.2733558174327799,0.30055439935565365,-0.6654222857774338,,-1.1475254678845106,,0.49468195277742355,-0.28383877667960444,
2014-11-20,-1.5661151433687255,0.38694559317579735,0.30015130472148843,-0.6660996012926216,,-1.1461800480086393,,0.5102699250055729,-0.2846823134222119,
2014-11-21,-1.5107670651077367,0.6544590778591693,0.3110195932898148,-0.6730944138842481,,-1.158806993925445,,0.539476213622452,-0.3320014440620177,
2014-11-24,-1.5107670651077367,0.39528388744241244,0.30648192781673406,-0.6745771168968384,,-1.1768823190048923,,0.530459547683704,-0.3307887249133931,
2014-11-25,-1.5107670651077367,0.12184314129431281,0.3085742457505949,-0.6755350283551446,,-1.1865903845199142,,0.5247918826762459,-0.3470077973347397,
2014-11-26,-1.6052980122986424,0.10619752701047024,0.3054318927700546,-0.674872045829339,,-1.1847363626912506,,0.530075473187232,-0.34527488729931305,
2014-11-27,-1.6052980122986424,0.22014730420010642,0.302339578176211,-0.6718793763021177,,-1.1707467979229738,,0.5216989652945169,-0.3371291437413669,
2014-11-28,-1.2689566719904322,1.2656016833865267,0.29977216606994,-0.6745852592751758,,-1.1788182317009235,,0.5257355352129534,-0.33702436168099364,
2014-12-01,-1.2689566719904322,-1.128605776791656,0.29353938910001903,-0.6714777333511025,,-1.2030700219308963,,0.5216995179888972,-0.3134128455151397,
2014-12-02,-1.2689566719904322,-0.44515518311308455,0.28179056807955793,-0.6662597416004826,,-1.1933469045067806,,0.5244965474337279,-0.2861409729938883,
2014-12-03,-1.290656786457185,-0.6663243586456327,0.29888052013068217,-0.6764252948731985,,-1.2182479198773848,,0.5532368108666097,-0.3517869970046553,
2014-12-04,-1.290656786457185,-1.0737374537254956,0.28402083176997284,-0.6773933724920098,,-1.2414828802699127,,0.5757472906760985,-0.32788597350227633,
2014-12-05,-1.0963780146003053,-1.2714435503684733,0.26932959927517097,-0.6747523237460605,,-1.2181404350266682,,0.5750542201891758,-0.2831639973273124,
2014-12-08,-1.0963780146003053,0.5302791280073832,0.25393828364706145,-0.6722614581305046,,-1.2453611825287458,,0.5767351305224686,-0.23962308294955087,
2014-12-09,-1.0963780146003053,0.30918492274971376,0.2865624538601371,-0.6921000372592863,,-1.2795279593453255,,0.6035785936196608,-0.3106449799990869,
2014-12-10,-0.9550185865256648,0.1983462419513179,0.31124858921553133,-0.7053208946868672,,-1.3098009909785235,,0.6786898055967215,-0.40829989321795446,
2014-12-11,-0.9550185865256648,0.6248892328319902,0.28866149305453204,-0.6880966036841272,,-1.3184500985370091,,0.7088604723307382,-0.3454164829920725,
2014-12-12,-0.8491662288695219,-0.7855474947945602,0.2959135525973915,-0.6920215637900143,,-1.305803791855536,,0.7207332181653243,-0.369327519024125,
2014-12-15,-0.8491662288695219,0.14984992553874135,0.29973086873247917,-0.6955887106246845,,-1.2960393741472866,,0.7237492269233193,-0.385228691809896,
2014-12-16,-0.8491662288695219,-1.0617869163595848,0.2918575318113966,-0.697355747946134,,-1.3342163095067763,,0.7192308276932063,-0.37105513607313434,
2014-12-17,-1.1508307048292448,-0.8001936975804123,0.2822164183381329,-0.6951399572074997,,-1.3383886769237316,,0.7209790062177583,-0.3495965229335848,
2014-12-18,-1.1508307048292448,0.09251062045104859,0.26973815949342506,-0.6908342775584164,,-1.3305215222494016,,0.7052207535422393,-0.3155720010281874,
2014-12-19,-1.1742530616319622,0.1775218210870688,0.23709881856531717,-0.6769939119227678,,-1.3721081319332655,,0.6892817446817314,-0.2399370226343197,
2014-12-22,-1.1742530616319622,-0.272787946190914,0.21528842670188586,-0.671624195439539,,-1.407878238986172,,0.65808291805102,-0.15151288710684735,
2014-12-23,-1.1742530616319622,-0.26577804765318574,0.2294723172678241,-0.6743175185750955,,-1.360001435646987,,0.6476095354745824,-0.15564597933141894,
2014-12-24,-1.1641702616171479,0.06709765978309008,0.23997082009098009,-0.6740997419987584,,-1.3236190746115029,,0.6438245752267744,-0.1916569041854753,
2014-12-25,-1.1641702616171479,1.1435608803949557,0.22833549873967077,-0.6704277922162767,,-1.3477541012043044,,0.6284361775685046,-0.18463816868665925,
2014-12-26,-1.165324533831398,0.3573485923689376,0.23026371545871333,-0.6767077538923246,,-1.3707093102624752,,0.6212590526987972,-0.20909939244994444,
2014-12-29,-1.165324533831398,0.25722138753755913,0.23233679060503784,-0.6833740069360205,,-1.3679936099558638,,0.6167051695418526,-0.22386235680998698,
2014-12-30,-1.165324533831398,-0.26537125834016456,0.20481983671153872,-0.6637826498618766,,-1.3145327280437014,,0.6181045425449054,-0.11154187492713136,
2014-12-31,-1.1306678513946151,-0.5112455647738386,0.18273089537395562,-0.5519769683671645,,-1.3094151862316825,,0.612274333203489,-0.061328747466871995,
2015-01-05,-1.1677509008814573,0.30744830697139924,0.15876731793736132,-0.5348235614357995,,-1.347963851044162,,0.5786087305608202,-0.025098994997616635,
2015-01-06,-1.1677509008814573,-0.4200107208760977,0.18651594997168114,-0.5589126656478574,,-1.3454638822292568,,0.5646920945366428,-0.11431804430257438,
2015-01-07,-0.6917828706452425,0.1581527935979755,0.1740242713675935,-0.5492892186926549,,-1.3393641524410802,,0.5636734034666985,-0.08843186113337874,
2015-01-08,-0.6917828706452425,-0.33904323144804704,0.18805313950214564,-0.5579381974717931,,-1.321744702299951,,0.5584715367271803,-0.11070443079752489,
2015-01-09,-0.700909308623217,0.25098687440493483,0.19689511277012497,-0.567432252099869,,-1.3250322313367955,,0.534976445504441,-0.138973512370077,
2015-01-12,-0.700909308623217,0.031681169276016614,0.22601971545918303,-0.5929564381821852,,-1.3388072445535153,,0.47569771412826856,-0.2065633353955655,
2015-01-13,-0.700909308623217,-0.2392953669204453,0.23418518465857063,-0.5997352280248814,,-1.3269226956960656,,0.461313719929919,-0.23729388856613326,
2015-01-14,-0.6458546730703154,0.27070175175485345,0.2323054182675967,-0.5957411555656793,,-1.3086627611680022,,0.4471522158437582,-0.2226657806667505,
2015-01-15,-0.6458546730703154,0.6890826979750034,0.21975269489161145,-0.5887495875556537,,-1.3276638412036519,,0.4375278123228384,-0.2166984909363197,
2015-01-16,-0.49128276557160344,-0.39801245152730225,0.24990958405999905,-0.6155116492377966,,-1.3550517411960024,,0.4540805118673194,-0.31874193607557344,
2015-01-19,-0.49128276557160344,-0.08243384249220417,0.29180602970672437,-0.6418230098756712,,-1.3285317965142085,,0.46229632001213616,-0.39150238275615695,
2015-01-20,-0.49128276557160344,0.005313087964180676,0.29474749215720636,-0.6437096955404567,,-1.3151968584845029,,0.4808484081266984,-0.4128056745974233,
2015-01-21,-0.7562638449202437,-0.2707603443452217,0.28605876838111294,-0.640370493119921,,-1.3248543557466,,0.5142196185302403,-0.41345429794425886,
2015-01-22,-0.7562638449202437,-0.1735410633142812,0.28458829969278465,-0.6382316381035033,,-1.3182470663362675,,0.544618824295642,-0.40696954650881706,
2015-01-23,-0.7524770972274759,-0.3587745946895506,0.2589556391818659,-0.6153990124416018,,-1.3107343342027395,,0.5582395611410148,-0.3369733213057375,
2015-01-26,-0.7524770972274759,-0.5057542467248778,0.27148101305797395,-0.6255615341261361,,-1.329506836147908,,0.5655086344113232,-0.3880450993283781,
2015-01-27,-0.7524770972274759,-0.3164503198745123,0.2693669346039512,-0.6240751078067001,,-1.2988289046330668,,0.5664339814646577,-0.37386563515170274,
2015-01-28,-0.600254618797322,-1.1045119730259363,0.3035398826242714,-0.6503491937411546,,-1.3015648461965306,,0.6043414569106436,-0.46291278769497834,
2015-01-29,-0.600254618797322,-0.17942581357997509,0.32112243094020587,-0.6634129455100664,,-1.3090131361815176,,0.6125136748012983,-0.5057057692813115,
2015-01-30,-0.684406592455019,-0.4700062604766555,0.33486700461367147,-0.67197481624642,,-1.303530711090167,,0.6233492479333806,-0.5310662195779443,
2015-02-02,-0.684406592455019,-0.9032389783950731,0.3491215293518368,-0.6772608150178793,,-1.3063650156249258,,0.6360492527333066,-0.5502913718504026,
2015-02-03,-0.684406592455019,-0.6840976472395756,0.3591619657883185,-0.6872057096411375,,-1.3252899950243135,,0.6693241340169164,-0.5875045076552474,
2015-02-04,-0.684406592455019,-0.9988410273123166,0.37144240679712814,-0.695730753049445,,-1.3445280998761078,,0.6816007996114848,-0.609802375368001,
2015-02-05,-0.684406592455019,-0.5121453967811389,0.4134594261097598,-0.7238002502864614,,-1.3647280611467671,,0.7444677503923619,-0.690607463096489,
2015-02-06,-1.0839456249357302,-0.3280207204220831,0.4277722181696594,-0.7299755123673267,,-1.356272800694374,,0.7913262743274532,-0.7141434798370927,
2015-02-09,-1.0851171849472805,-0.6379451345166678,0.4105433779081916,-0.7214219100447039,,-1.3502993681803066,,0.8195495859538193,-0.685237280707343,
2015-02-10,-1.0851171849472805,-0.04634137864071643,0.4135246210595353,-0.7262513413071917,,-1.3509616264213797,,0.8422639392376766,-0.6950646617337062,
2015-02-11,-0.7039679107378974,-0.7382493180849795,0.4228883064397466,-0.7303754277678329,,-1.3563101108354583,,0.8528045060891565,-0.7106268106324359,
2015-02-12,-0.7039679107378974,-0.04919708382303493,0.4343785309041546,-0.7378191105093835,,-1.345218585279479,,0.8708437297398872,-0.7346430752177219,
2015-02-13,-0.5654321302551563,-0.7021798199669381,0.4559031189815281,-0.7512811773214872,,-1.3650217957437112,,0.8928501934701277,-0.7618657667851222,
2015-02-16,-0.5654321302551563,-0.32301217390460574,0.4866884003359655,-0.7680923960093499,,-1.377877759319373,,0.9328907589130554,-0.7986111161678151,
2015-02-17,-0.5654321302551563,0.017791939472090446,0.4859497598160127,-0.7699168195099525,,-1.3745513406439043,,0.9603753070789276,-0.7870333462507216,
2015-02-25,-0.8433316788758185,0.29711435348140686,0.45924355210751977,-0.7532466243494123,,-1.3433514770464963,,0.9832533788497715,-0.7532008467446538,
2015-02-26,-0.8433316788758185,0.7304504762505625,0.441613770101077,-0.748119473853383,,-1.3318783837841444,,0.9803805571538883,-0.733894424527139,
2015-02-27,-0.8620766123415595,-0.05794721900559779,0.44960076925494935,-0.7522245912699944,,-1.3407316521721668,,0.9958895945483788,-0.7424570608766179,
2015-03-02,-0.8620766123415595,0.8833517334102319,0.44768441748832544,-0.7488847994019295,,-1.3673193407454023,,1.0016192365597032,-0.72414334840809,
2015-03-03,-0.8620766123415595,0.5235705319538865,0.4392054443053235,-0.738662840044947,,-1.3327677224089793,,0.9972135364716863,-0.7133143082309618,
2015-03-04,-0.8711594376207115,0.03780796788689499,0.4612744343492,-0.7480711410227413,,-1.3438393393045558,,1.0217687825560038,-0.7370724789505168,
2015-03-05,-0.8711594376207115,1.33016378499522,0.46374817302909405,-0.7457427962614812,,-1.327613217927305,,1.0173451991385052,-0.7480971652800515,
2015-03-06,-0.7396592253660076,0.06950022992439987,0.44738685860465893,-0.7344060273432322,,-1.3309972158441001,,1.0128446718592823,-0.7400619423959762,
2015-03-09,-0.7396592253660076,0.08509913499266956,0.4497083444362646,-0.7350449492752883,,-1.3228237396634717,,1.0057943792428101,-0.7471411449859499,
2015-03-10,-0.7396592253660076,-0.07557785425817702,0.4714123659203733,-0.7441573454699736,,-1.3248569344209875,,1.0132820239279625,-0.7733642518738502,
2015-03-11,-0.7214969652362337,0.34253151054292724,0.4725715754259281,-0.744238374716359,,-1.3199451350000355,,1.0243406797080974,-0.7844374865825605,
2015-03-12,-0.7214969652362337,0.6006545702020747,0.46015903048598833,-0.7404217432801358,,-1.3352318895238078,,1.0359512922436023,-0.7705237033326593,
2015-03-13,-0.6356389832857794,0.6901897604166686,0.4638620999337609,-0.7421825592199757,,-1.3509695060604523,,1.0216369805041845,-0.7647546489546534,
2015-03-16,-0.6356389832857794,0.6833591122879263,0.4762268008270344,-0.7470933513102379,,-1.3590608902656378,,1.0103475372119093,-0.7634152170292443,
2015-03-17,-0.6356389832857794,1.1135707678549087,0.4588296006340541,-0.7391768329091447,,-1.3522926680429173,,0.9801807384417466,-0.7499846268774878,
2015-03-18,-0.6213849579468868,0.8022221988060355,0.4605182471348689,-0.7409158017081154,,-1.3699930465108174,,0.945628191690944,-0.7214841937764107,
2015-03-19,-0.6213849579468868,0.39725891553324916,0.4602752859581463,-0.7437448688510827,0.3787345225760438,-1.363239153381693,,0.91368159010811,-0.7124559043002401,
2015-03-20,-0.5249226391113287,1.3873379833076376,0.46954800749940034,-0.7468953586013293,0.3787345225760438,-1.3550127755213637,,0.9005809409735313,-0.7008402852060724,
2015-03-23,-0.5249226391113287,0.24057715322037468,0.48777697855566843,-0.7592902367007416,0.3787345225760438,-1.3624106815506962,,0.8903090772602736,-0.6499858475437631,
2015-03-24,-0.5249226391113287,0.9343184129538074,0.5019109034753987,-0.7652108410144811,0.3787345225760438,-1.3680378651914225,,0.8553832289581945,-0.6093831244303759,
2015-03-25,-0.5942338666990493,1.0394261321038996,0.4950109780706712,-0.7554783182009498,0.3787345225760438,-1.3418136896466821,,0.8304720515093003,-0.5742077891476554,
2015-03-26,-0.5942338666990493,1.279185301970859,0.45845991774397205,-0.7373337990712797,0.3787345225760438,-1.3207109010383595,,0.8068431797814535,-0.6312952070979613,
